from_stop_id,to_stop_id,count,per_hour,avg_time,max_time,min_time,lines
3331,6445,3793,-79.0208333333333,00:01:10.182536,00:01:54.479406,00:00:39.485122,{63}
3332,3358,8744,-182.166666666667,00:02:11.943444,00:03:00.047879,00:01:34.88165,"{65,66}"
3335,3330,1077,-22.4375,00:00:20.968721,00:00:39.956887,00:00:13.980203,{62}
3351,3353,13332,-277.75,00:01:13.228124,00:02:03.149598,00:00:32.557919,"{29,63,65,66}"
3353,3354,15970,-332.708333333333,00:00:59.168402,00:01:29.106174,00:00:37.922204,"{29,63,65,66}"
3354,1508,10643,-221.729166666667,00:01:14.706291,00:02:01.488603,00:00:35.511867,"{29,63}"
3354,3355,1530,-31.875,00:01:43.941087,00:02:57.085583,00:00:53.192295,"{65,66}"
3355,9060,241,-5.02083333333333,00:01:26.350671,00:03:00.105894,00:00:19.849088,"{65,66}"
3358,3359,20452,-426.083333333333,00:01:00.225208,00:01:53.877185,00:00:30.434914,"{29,63,65,66}"
3359,3331,20517,-427.4375,00:01:05.791226,00:01:47.29661,00:00:34.369904,"{29,63,65,66}"
3360,6204,11451,-238.5625,00:01:54.155629,00:02:25.061251,00:01:22.528245,"{25,62}"
3361,3362,3399,-70.8125,00:01:54.33542,00:03:03.306003,00:01:05.039832,{65}
3361,3425,5938,-123.708333333333,00:01:16.110467,00:02:30.358069,00:00:32.469584,{45}
3362,6081,3942,-82.125,00:00:47.607261,00:01:03.165809,00:00:26.814731,"{21,65}"
3398,3210,4530,-94.375,00:01:17.588937,00:01:56.954269,00:00:44.271779,{66}
3399,1213,1799,-37.4791666666667,00:01:51.787495,00:03:43.63478,00:00:49.735727,{22}
3401,3210,5200,-108.333333333333,00:01:01.704409,00:01:39.743414,00:00:35.208735,{80}
3401,3702,2424,-50.5,00:00:22.159101,00:00:40.427828,00:00:11.303881,{63}
3402,3403,11691,-243.5625,00:01:20.593147,00:01:49.845832,00:00:58.006484,"{45,66}"
3403,3404,6861,-142.9375,00:01:00.319721,00:01:27.702064,00:00:39.324539,{45}
3403,3417,3810,-79.375,00:01:08.722134,00:01:36.471962,00:00:43.213658,{66}
3404,3424,10402,-216.708333333333,00:00:56.655329,00:01:24.697818,00:00:33.094124,"{21,45}"
3407,3408,4990,-103.958333333333,00:01:18.280743,00:01:46.590913,00:00:53.935492,{66}
3408,3409,5314,-110.708333333333,00:01:06.757233,00:01:52.229793,00:00:32.939335,{66}
3409,3410,4126,-85.9583333333333,00:01:27.783724,00:02:18.850369,00:00:57.53014,{66}
3410,3414,4845,-100.9375,00:01:17.879116,00:01:45.236292,00:00:53.278077,{66}
3411,3407,3898,-81.2083333333333,00:01:28.752246,00:01:53.208551,00:01:03.616479,{66}
3412,2345,4629,-96.4375,00:01:07.691132,00:01:31.326123,00:00:43.625964,{66}
3414,3309,4630,-96.4583333333333,00:01:52.152011,00:02:50.89856,00:01:08.840222,{66}
3417,3419,4855,-101.145833333333,00:01:51.443299,00:02:40.100445,00:01:15.610757,{66}
3419,3411,4711,-98.1458333333333,00:01:16.886837,00:01:44.826828,00:00:48.697863,{66}
3420,5361,4196,-87.4166666666667,00:03:10.684155,00:04:21.613307,00:02:01.260886,{45}
3424,3306,4878,-101.625,00:01:26.138014,00:02:17.264726,00:00:45.421206,{45}
3424,3362,865,-18.0208333333333,00:00:57.080505,00:01:38.250254,00:00:38.170552,{21}
3425,3458,11866,-247.208333333333,00:01:08.959637,00:06:21.346135,00:00:08.071079,"{21,45}"
3448,3450,5072,-105.666666666667,00:01:06.654664,00:01:43.203621,00:00:38.89694,{66}
3449,3470,5978,-124.541666666667,00:01:06.469125,00:01:41.43048,00:00:38.977363,{66}
3450,3459,4977,-103.6875,00:01:39.093214,00:02:03.521409,00:01:14.555035,{66}
3451,3412,4855,-101.145833333333,00:00:49.501658,00:01:08.060332,00:00:31.653486,{66}
3454,3449,4293,-89.4375,00:01:28.494637,00:01:51.080867,00:01:06.962759,{66}
3458,3459,6299,-131.229166666667,00:01:36.469042,00:02:02.327795,00:01:07.536887,{45}
3458,3466,3958,-82.4583333333333,00:00:57.879786,00:01:37.114572,00:00:35.126717,{21}
3459,3460,9366,-195.125,00:01:08.516953,00:01:33.299434,00:00:43.596737,"{45,66}"
3460,3272,4690,-97.7083333333333,00:01:36.405009,00:02:25.238424,00:00:59.017332,{66}
3460,3461,5593,-116.520833333333,00:01:48.721819,00:02:40.370153,00:01:00.39619,{45}
3461,3462,6599,-137.479166666667,00:01:39.433147,00:02:43.207935,00:00:54.789811,{45}
3462,3463,5104,-106.333333333333,00:02:19.790114,00:02:59.618952,00:01:48.143263,{45}
3463,3464,10525,-219.270833333333,00:01:07.119276,00:01:56.228687,00:00:34.887019,"{45,79}"
3464,1551,4377,-91.1875,00:01:40.357766,00:02:12.422096,00:01:15.300949,{79}
3464,1553,5349,-111.4375,00:01:39.034275,00:02:11.848741,00:01:13.02801,{45}
3466,3467,3332,-69.4166666666667,00:00:50.282529,00:01:17.610441,00:00:31.022382,{21}
3467,3468,3809,-79.3541666666667,00:00:49.013459,00:01:13.707192,00:00:29.893861,{21}
3467,6454,192,-4,00:06:32.445461,00:08:00.88651,00:05:18.615355,{12}
3468,4500,3757,-78.2708333333333,00:01:39.746848,00:02:13.157036,00:01:13.732236,{21}
3470,3448,5566,-115.958333333333,00:01:02.862193,00:01:40.168344,00:00:37.012978,{66}
3475,4306,6155,-128.229166666667,00:04:28.955346,00:05:51.510511,00:03:09.303124,{71}
3480,5264,14750,-307.291666666667,00:01:00.564242,00:01:50.025036,00:00:23.170481,"{7,25}"
3481,5208,14299,-297.895833333333,00:01:46.779477,00:02:46.368019,00:00:56.38532,"{7,94}"
3502,3503,7598,-158.291666666667,00:00:46.92297,00:01:08.01862,00:00:23.305055,"{38,71}"
3503,1734,8946,-186.375,00:02:35.549085,00:03:28.701364,00:01:49.236035,{71}
3503,6433,261,-5.4375,00:02:36.773925,00:05:40.702244,00:00:19.906196,{38}
3504,3518,11965,-249.270833333333,00:01:24.326876,00:02:48.611848,00:00:32.228414,"{54,71}"
3506,2928,13626,-283.875,00:00:55.896331,00:01:26.189367,00:00:30.7867,"{54,71}"
3508,3123,7746,-161.375,00:01:43.574222,00:02:21.361773,00:01:13.132442,{81}
3508,3131,1139,-23.7291666666667,00:01:44.090508,00:02:21.716401,00:01:07.294049,{59}
3508,3517,9338,-194.541666666667,00:01:28.44715,00:02:07.347074,00:00:59.445554,{71}
3510,3475,8829,-183.9375,00:00:54.339648,00:01:30.183263,00:00:27.362056,{71}
3513,3514,14,-0.291666666666667,00:00:20.024528,00:00:20.124654,00:00:19.836281,{72}
3514,3515,9088,-189.333333333333,00:01:26.608412,00:02:11.468098,00:00:51.423789,"{71,72}"
3514,4362,9445,-196.770833333333,00:01:07.000283,00:01:50.777585,00:00:37.661687,{95}
3515,3516,8987,-187.229166666667,00:00:59.965357,00:01:28.013572,00:00:38.43724,"{71,72}"
3516,3546,944,-19.6666666666667,00:01:43.901307,00:02:42.636519,00:00:46.995494,{72}
3517,3510,6662,-138.791666666667,00:01:28.467788,00:01:57.301047,00:01:02.947944,{71}
3518,3506,11193,-233.1875,00:01:52.988952,00:02:57.161268,00:01:06.566129,"{54,71}"
3521,3556,5378,-112.041666666667,00:00:20.225009,00:00:39.233609,00:00:11.535106,{71}
3522,3530,826,-17.2083333333333,00:00:20.076745,00:00:37.883028,00:00:16.934417,{72}
3524,1754,855,-17.8125,00:01:06.117248,00:01:41.584376,00:00:36.466852,{72}
3526,3529,723,-15.0625,00:00:50.087495,00:01:16.869588,00:00:36.843593,{72}
3530,3524,765,-15.9375,00:00:58.163394,00:01:30.001853,00:00:36.639546,{72}
3532,4952,1993,-41.5208333333333,00:00:20.052736,00:00:34.282731,00:00:09.685157,{64}
3546,3551,982,-20.4583333333333,00:01:18.835227,00:02:32.916278,00:00:39.455319,{72}
3547,3556,973,-20.2708333333333,00:01:26.562354,00:02:42.58193,00:00:37.438711,{72}
3549,6469,3840,-80,00:00:45.58039,00:01:01.016113,00:00:21.388524,"{41,72}"
3550,3549,857,-17.8541666666667,00:01:24.245382,00:02:01.169196,00:00:52.889562,{72}
3551,3550,1029,-21.4375,00:00:57.801879,00:01:43.004289,00:00:22.444202,{72}
3552,3553,660,-13.75,00:00:33.865349,00:00:59.595687,00:00:19.925026,{72}
3553,3547,971,-20.2291666666667,00:00:57.245412,00:01:25.038941,00:00:37.186778,{72}
3556,3557,7828,-163.083333333333,00:02:27.94698,00:03:54.281068,00:01:23.218973,"{71,72}"
3557,3558,7019,-146.229166666667,00:01:45.149608,00:02:38.766489,00:01:07.194329,"{71,72}"
3558,3513,83,-1.72916666666667,00:02:16.376589,00:03:01.414367,00:01:39.615925,{72}
3558,4308,8330,-173.541666666667,00:02:13.817826,00:03:05.55748,00:01:35.158241,{95}
3558,4362,7064,-147.166666666667,00:01:54.213058,00:02:47.865335,00:01:14.820166,{71}
3562,3570,4670,-97.2916666666667,00:01:02.265187,00:01:38.253868,00:00:38.706837,{71}
3567,3568,11637,-242.4375,00:01:03.269757,00:02:04.86227,00:00:23.230212,"{38,71}"
3568,6447,7013,-146.104166666667,00:01:12.861534,00:02:04.417114,00:00:36.341193,{71}
3570,3572,7974,-166.125,00:01:20.914962,00:02:00.238509,00:00:45.805669,{71}
3572,5612,8916,-185.75,00:01:32.621149,00:02:21.141348,00:00:57.751023,{71}
3572,6119,8301,-172.9375,00:01:19.220778,00:02:15.719206,00:00:37.933517,{81}
3608,3609,1827,-38.0625,00:00:40.189456,00:00:58.540779,00:00:26.415553,{81}
3611,3612,1051,-21.8958333333333,00:00:20.019591,00:00:26.63119,00:00:13.613814,{81}
3612,3613,6568,-136.833333333333,00:00:48.390107,00:01:09.000338,00:00:29.18076,{81}
3613,6799,8495,-176.979166666667,00:00:51.554204,00:01:30.215573,00:00:18.694791,{81}
3702,3240,6042,-125.875,00:02:12.554754,00:06:40.932379,00:00:15.346569,{63}
3704,3705,5207,-108.479166666667,00:01:10.241674,00:01:39.321557,00:00:48.4501,{63}
3705,5308,5821,-121.270833333333,00:01:24.537929,00:02:21.230825,00:00:43.720703,{63}
3707,1463,3944,-82.1666666666667,00:01:21.737296,00:02:05.249788,00:00:42.376019,{21}
3707,3217,6266,-130.541666666667,00:01:22.168151,00:02:05.454304,00:00:46.892847,{63}
3709,2535,6035,-125.729166666667,00:02:00.25567,00:03:09.433312,00:01:17.112607,{49}
3712,3718,4882,-101.708333333333,00:01:06.720175,00:01:22.823399,00:00:42.177125,{46}
3713,3712,6348,-132.25,00:00:57.21895,00:01:20.671631,00:00:36.784313,{46}
3717,1261,5081,-105.854166666667,00:02:12.148436,00:03:03.479797,00:01:29.071574,{46}
3718,3717,5253,-109.4375,00:00:51.848663,00:01:18.634443,00:00:36.005299,{46}
3751,3756,5533,-115.270833333333,00:01:07.02342,00:01:25.434554,00:00:41.125669,{46}
3752,3751,6074,-126.541666666667,00:00:49.891869,00:01:10.545126,00:00:33.845355,{46}
3755,2319,6463,-134.645833333333,00:01:21.845018,00:01:54.64389,00:00:59.077724,{46}
3756,3755,5486,-114.291666666667,00:01:09.369339,00:01:34.738248,00:00:44.834147,{46}
3760,1211,5485,-114.270833333333,00:01:14.397623,00:01:41.498095,00:00:43.605069,{89}
3761,3762,5894,-122.791666666667,00:00:50.021046,00:01:11.564745,00:00:32.922517,{63}
3762,3763,5473,-114.020833333333,00:01:08.253207,00:01:28.747073,00:00:42.797124,{63}
3763,3766,5729,-119.354166666667,00:01:06.868969,00:01:25.140085,00:00:44.975795,{63}
3765,3274,4410,-91.875,00:01:09.627694,00:01:36.541834,00:00:46.100003,{63}
3766,3765,6542,-136.291666666667,00:01:16.091207,00:01:46.418886,00:00:47.073162,{63}
3800,3802,3093,-64.4375,00:00:55.924283,00:01:20.81266,00:00:33.685503,{78}
3802,3804,2928,-61,00:00:48.687391,00:01:05.773664,00:00:28.292412,{78}
3803,3808,3763,-78.3958333333333,00:01:41.318884,00:02:41.424477,00:00:55.841076,{78}
3804,3805,2864,-59.6666666666667,00:00:47.167766,00:01:06.705527,00:00:24.721906,{78}
3805,3803,3815,-79.4791666666667,00:01:02.662098,00:01:42.50551,00:00:33.282144,{78}
3808,3812,4003,-83.3958333333333,00:00:40.323286,00:01:12.08203,00:00:17.49851,{78}
3810,3814,4764,-99.25,00:00:46.954132,00:01:03.127333,00:00:28.145234,"{78,98}"
3812,3853,3425,-71.3541666666667,00:00:55.931261,00:01:24.541426,00:00:34.187609,{78}
3814,5963,2299,-47.8958333333333,00:01:08.597034,00:02:41.302163,00:00:17.415628,{98}
3815,3851,5993,-124.854166666667,00:00:36.47538,00:01:03.265602,00:00:18.316562,"{78,98}"
3850,3815,3281,-68.3541666666667,00:00:20.058711,00:00:32.922099,00:00:12.775176,{78}
3851,3860,2308,-48.0833333333333,00:01:18.417677,00:01:57.752537,00:00:45.885309,{78}
3852,2528,3423,-71.3125,00:00:39.962956,00:01:32.875556,00:00:07.12673,{78}
3853,3810,2650,-55.2083333333333,00:01:30.20973,00:02:01.698045,00:00:45.483058,{78}
3854,3810,1687,-35.1458333333333,00:00:21.864499,00:00:40.221676,00:00:14.542677,{98}
3856,3861,3053,-63.6041666666667,00:00:49.932756,00:01:10.397746,00:00:36.86587,{78}
3858,3852,3062,-63.7916666666667,00:00:40.262217,00:01:01.253189,00:00:19.995105,{78}
3859,3856,3397,-70.7708333333333,00:01:32.336765,00:02:39.777678,00:00:56.945363,{78}
3860,3859,3134,-65.2916666666667,00:00:47.572912,00:01:07.41026,00:00:27.186284,{78}
3861,3858,135,-2.8125,00:00:49.30107,00:01:19.737938,00:00:36.898858,{78}
3898,3904,4691,-97.7291666666667,00:02:26.165063,00:03:02.196674,00:01:48.299538,{80}
3899,1529,6189,-128.9375,00:01:36.309691,00:02:36.221854,00:00:56.306309,{29}
3899,3900,3824,-79.6666666666667,00:00:57.962313,00:01:25.599553,00:00:37.108301,{27}
3902,3903,4498,-93.7083333333333,00:00:49.465445,00:01:32.835447,00:00:18.425251,{79}
3903,3904,4319,-89.9791666666667,00:00:55.691711,00:01:24.714516,00:00:35.230508,{79}
3904,3905,12763,-265.895833333333,00:01:15.025261,00:01:40.450407,00:00:49.525796,"{21,79,80}"
3905,3906,4864,-101.333333333333,00:01:14.099692,00:01:42.437415,00:00:43.003552,{80}
3905,3911,8070,-168.125,00:01:17.658099,00:01:48.480833,00:00:53.593809,"{21,79}"
3906,3908,4893,-101.9375,00:01:35.525198,00:02:05.478238,00:01:08.400218,{80}
3908,1152,4830,-100.625,00:01:44.722872,00:02:26.80925,00:01:08.603423,{80}
3909,3910,3284,-68.4166666666667,00:00:49.022949,00:01:14.633594,00:00:29.990057,{27}
3910,1557,5190,-108.125,00:01:08.111328,00:01:28.329458,00:00:41.014194,{29}
3910,3919,4136,-86.1666666666667,00:00:59.165956,00:01:23.651942,00:00:38.277548,{27}
3911,6450,3448,-71.8333333333333,00:01:26.065618,00:02:08.258645,00:00:52.853922,{79}
3911,6454,1019,-21.2291666666667,00:01:45.68629,00:02:22.071716,00:01:12.459163,{21}
3912,3921,4043,-84.2291666666667,00:02:41.336972,00:04:01.288405,00:01:33.807058,{80}
3919,1150,3257,-67.8541666666667,00:00:49.585715,00:01:12.869829,00:00:28.436671,{27}
3920,3902,4231,-88.1458333333333,00:01:01.534908,00:01:30.745237,00:00:39.834263,{79}
3921,1769,4714,-98.2083333333333,00:01:45.695828,00:02:58.190426,00:00:57.645765,{80}
3921,1880,4453,-92.7708333333333,00:01:47.30754,00:02:27.705539,00:01:16.417887,{60}
3921,3120,4691,-97.7291666666667,00:02:27.922381,00:04:00.892855,00:01:25.079621,{59}
3952,3956,4588,-95.5833333333333,00:00:47.945019,00:01:13.770692,00:00:26.38743,{80}
3953,1135,4042,-84.2083333333333,00:02:04.718309,00:02:48.855453,00:01:25.280368,{80}
3954,3952,5165,-107.604166666667,00:01:39.070582,00:02:07.693675,00:01:14.426827,{80}
3956,3957,11519,-239.979166666667,00:01:08.752435,00:01:32.970362,00:00:43.217377,"{21,79,80}"
3957,3272,4314,-89.875,00:03:01.598585,00:04:12.428297,00:02:07.299697,{80}
3957,3958,3307,-68.8958333333333,00:01:05.997356,00:01:25.339027,00:00:40.376731,{79}
3957,3961,4243,-88.3958333333333,00:01:14.482368,00:01:45.053604,00:00:43.555985,{21}
3958,3959,3371,-70.2291666666667,00:00:46.164852,00:01:01.372148,00:00:24.541786,{79}
3959,3962,3400,-70.8333333333333,00:01:06.967825,00:01:23.717317,00:00:41.818431,{79}
3961,4558,3903,-81.3125,00:01:09.399257,00:01:35.249474,00:00:51.435481,{21}
3962,3463,4099,-85.3958333333333,00:01:16.897486,00:01:42.229872,00:00:52.944471,{79}
4002,1099,4992,-104,00:00:25.122699,00:00:56.648394,00:00:14.736415,{87}
4002,4003,6698,-139.541666666667,00:01:23.602076,00:02:12.085681,00:00:40.765123,{82}
4003,1308,6679,-139.145833333333,00:01:32.74822,00:02:26.043276,00:00:48.752922,{82}
4004,4002,82,-1.70833333333333,00:01:59.406667,00:02:40.547814,00:01:19.714032,{87}
4005,4006,8730,-181.875,00:01:09.121059,00:01:48.415816,00:00:36.921933,{82}
4006,4007,7468,-155.583333333333,00:01:22.209575,00:01:57.852548,00:00:59.18704,{82}
4007,4022,7432,-154.833333333333,00:01:36.691509,00:02:05.027042,00:01:05.317604,{82}
4010,4062,3447,-71.8125,00:01:15.651733,00:02:03.039344,00:00:39.664899,"{84,87}"
4011,4010,2628,-54.75,00:00:20.020428,00:00:26.81495,00:00:13.118959,{84}
4014,3231,1587,-33.0625,00:00:20.018777,00:00:30.552067,00:00:14.665168,{87}
4022,6004,6470,-134.791666666667,00:01:10.15793,00:01:35.918408,00:00:47.121936,{82}
4053,4054,7543,-157.145833333333,00:01:19.365324,00:01:52.227134,00:00:56.175167,{82}
4054,4055,7451,-155.229166666667,00:01:13.943647,00:01:41.104516,00:00:49.334737,{82}
4055,4060,8259,-172.0625,00:01:01.182543,00:01:28.881318,00:00:36.747389,{82}
4058,4059,6056,-126.166666666667,00:01:09.332985,00:01:58.829202,00:00:38.337118,{82}
4059,4010,185,-3.85416666666667,00:01:22.193964,00:02:20.818325,00:00:33.666114,{87}
4060,1310,5721,-119.1875,00:01:15.621731,00:01:53.540416,00:00:45.312313,{82}
4062,4101,3335,-69.4791666666667,00:00:54.213527,00:01:26.92054,00:00:23.01281,"{84,87}"
4063,9103,4055,-84.4791666666667,00:01:01.885126,00:01:43.137221,00:00:29.357368,{84}
4065,1103,6298,-131.208333333333,00:01:55.813604,00:04:03.009657,00:00:39.017403,"{14,84}"
4069,4261,3625,-75.5208333333333,00:00:48.96141,00:01:12.970487,00:00:29.115196,{84}
4070,1003,3339,-69.5625,00:00:49.050608,00:01:19.106078,00:00:36.151043,"{53,84}"
4071,4072,2764,-57.5833333333333,00:00:46.061241,00:01:01.175188,00:00:24.584939,{84}
4072,4069,3789,-78.9375,00:00:47.966159,00:01:13.05789,00:00:25.875359,{84}
4074,6702,4822,-100.458333333333,00:01:22.834621,00:02:13.625154,00:00:42.411236,{89}
4075,1943,5225,-108.854166666667,00:01:27.558642,00:02:07.295368,00:00:53.208192,{43}
4076,1943,5209,-108.520833333333,00:00:20.054489,00:00:37.643083,00:00:12.380224,"{38,41}"
4101,4109,6055,-126.145833333333,00:00:51.205668,00:02:53.141761,00:00:05.887458,"{84,87}"
4103,4104,10065,-209.6875,00:00:50.784418,00:01:17.372214,00:00:32.740542,"{84,87}"
4104,4112,10488,-218.5,00:01:02.693314,00:01:35.856129,00:00:38.998065,"{84,87}"
4105,4063,4040,-84.1666666666667,00:01:35.034622,00:02:02.865507,00:01:03.041886,{84}
4105,4106,6531,-136.0625,00:01:28.766655,00:02:07.606912,00:00:56.396314,{87}
4106,4107,5107,-106.395833333333,00:00:46.488342,00:01:14.277939,00:00:21.891201,{87}
4107,4110,5550,-115.625,00:02:26.883332,00:03:27.11508,00:01:36.610844,{87}
4109,4115,11711,-243.979166666667,00:00:37.18577,00:01:06.168445,00:00:14.860453,"{84,87}"
4110,2519,5986,-124.708333333333,00:00:58.627968,00:01:27.422256,00:00:37.084105,{87}
4111,1179,3754,-78.2083333333333,00:00:22.278284,00:00:40.4239,00:00:13.263282,{20}
4112,4105,11738,-244.541666666667,00:01:05.021476,00:01:54.267378,00:00:26.881031,"{84,87}"
4115,4103,11067,-230.5625,00:00:58.995871,00:02:38.849552,00:00:13.464368,"{84,87}"
4116,1112,4838,-100.791666666667,00:00:56.785844,00:01:29.072275,00:00:34.060041,"{14,15}"
4125,4267,7422,-154.625,00:00:47.881159,00:01:07.813523,00:00:25.548895,"{88,89}"
4126,2502,10145,-211.354166666667,00:00:52.992054,00:02:15.696162,00:00:09.950838,"{49,88}"
4126,2577,3827,-79.7291666666667,00:02:36.815594,00:03:33.63059,00:01:49.50268,{53}
4126,6172,10426,-217.208333333333,00:02:00.37163,00:03:19.780929,00:01:19.777803,"{62,93}"
4127,4126,3931,-81.8958333333333,00:01:35.379002,00:02:26.832648,00:00:54.855336,{88}
4130,4125,4257,-88.6875,00:02:05.025424,00:02:47.055019,00:00:27.522102,"{88,89}"
4130,4132,4806,-100.125,00:02:15.610153,00:04:59.896577,00:00:38.823392,{53}
4130,6100,11371,-236.895833333333,00:01:45.190914,00:02:42.145038,00:01:10.343584,"{62,93}"
4131,4126,4245,-88.4375,00:01:40.511841,00:02:29.320857,00:00:59.875844,{53}
4132,2809,4774,-99.4583333333333,00:01:14.848189,00:02:04.669878,00:00:30.332438,{53}
4152,4154,6128,-127.666666666667,00:01:49.792344,00:02:26.499488,00:01:16.229479,{87}
4153,4156,5783,-120.479166666667,00:02:20.517188,00:03:19.392405,00:01:32.915768,{87}
4154,4153,6822,-142.125,00:00:57.549666,00:01:24.959217,00:00:36.262189,{87}
4156,4157,7126,-148.458333333333,00:00:55.991242,00:01:21.356712,00:00:32.934393,{87}
4157,4158,6160,-128.333333333333,00:01:17.376648,00:01:43.043757,00:00:50.60779,{87}
4158,4163,6586,-137.208333333333,00:01:08.898154,00:01:34.567855,00:00:43.454839,"{84,87}"
4159,4160,9481,-197.520833333333,00:01:04.87105,00:01:35.514687,00:00:37.187705,"{84,87}"
4160,4168,10093,-210.270833333333,00:00:59.480006,00:01:56.961801,00:00:25.800646,"{84,87}"
4162,4165,3378,-70.375,00:00:57.430798,00:01:25.057191,00:00:34.022175,"{84,87}"
4163,4159,8991,-187.3125,00:00:58.489491,00:01:22.857658,00:00:37.785261,"{84,87}"
4164,4158,4796,-99.9166666666667,00:02:14.136958,00:04:21.936829,00:00:51.798262,{84}
4165,4004,83,-1.72916666666667,00:00:47.244826,00:01:00.686539,00:00:39.399535,{87}
4165,4011,2954,-61.5416666666667,00:01:20.410566,00:02:15.147609,00:00:39.820502,{84}
4168,4169,9310,-193.958333333333,00:00:50.546811,00:01:16.326109,00:00:31.332482,"{84,87}"
4169,4162,10499,-218.729166666667,00:00:56.753224,00:01:22.913666,00:00:30.130451,"{84,87}"
4205,4206,4738,-98.7083333333333,00:00:53.949517,00:01:46.788866,00:00:15.36274,{88}
4205,4221,4717,-98.2708333333333,00:01:18.560519,00:03:40.540111,00:00:07.835083,{84}
4206,4207,3343,-69.6458333333333,00:01:08.543477,00:01:31.353609,00:00:46.134714,{88}
4207,9054,3700,-77.0833333333333,00:01:15.16574,00:01:43.017696,00:00:45.911745,{88}
4209,5403,11421,-237.9375,00:01:05.747708,00:01:27.897945,00:00:40.322441,"{51,93}"
4212,1019,4679,-97.4791666666667,00:02:25.255349,00:03:03.531476,00:01:47.44253,{89}
4213,4214,5297,-110.354166666667,00:01:36.650686,00:02:27.592367,00:00:56.068762,{89}
4214,4074,4256,-88.6666666666667,00:00:51.35808,00:01:19.534392,00:00:32.275104,{89}
4215,1204,7082,-147.541666666667,00:00:22.131069,00:00:43.625452,00:00:10.05906,{89}
4217,2370,54,-1.125,00:01:41.84302,00:02:01.637299,00:01:17.757244,{88}
4221,4223,4845,-100.9375,00:00:35.419901,00:01:05.967799,00:00:11.559532,{84}
4223,4224,4502,-93.7916666666667,00:00:54.394594,00:02:26.696297,00:00:16.464305,{84}
4224,1075,14437,-300.770833333333,00:00:57.803016,00:01:25.710874,00:00:32.588155,"{13,15,53,84}"
4225,1044,3761,-78.3541666666667,00:00:54.361516,00:01:23.88773,00:00:33.041314,{53}
4225,1109,4707,-98.0625,00:01:01.961167,00:01:57.012616,00:00:20.406646,{84}
4226,1081,342,-7.125,00:00:51.799387,00:01:18.850396,00:00:38.222818,{53}
4228,4205,5864,-122.166666666667,00:00:50.032186,00:01:19.042161,00:00:32.978928,"{84,88}"
4250,9044,3714,-77.375,00:00:49.004285,00:01:14.988975,00:00:30.841174,{88}
4251,2874,4413,-91.9375,00:01:25.46123,00:02:02.273317,00:00:58.035628,{88}
4252,4258,914,-19.0416666666667,00:00:20.140568,00:00:38.836212,00:00:13.190388,{88}
4253,1056,933,-19.4375,00:00:33.706808,00:02:20.382424,00:00:15.013567,{89}
4254,4258,3635,-75.7291666666667,00:00:50.140365,00:01:13.08475,00:00:32.395491,{89}
4257,5472,10698,-222.875,00:01:08.312724,00:01:28.22565,00:00:45.137579,"{51,93}"
4258,4266,7408,-154.333333333333,00:01:26.702116,00:02:19.267287,00:00:57.791217,"{88,89}"
4259,4260,3743,-77.9791666666667,00:00:49.737349,00:01:12.969706,00:00:32.918265,{88}
4260,4261,3653,-76.1041666666667,00:00:50.414253,00:01:13.347013,00:00:34.645684,{88}
4261,4268,6926,-144.291666666667,00:00:58.56314,00:01:29.170528,00:00:36.033043,"{84,88}"
4264,6481,3839,-79.9791666666667,00:00:20.113228,00:00:38.645247,00:00:14.521917,"{84,88}"
4266,4127,8712,-181.5,00:00:37.127558,00:01:12.586532,00:00:15.966312,"{88,89}"
4267,4271,8720,-181.666666666667,00:01:17.0413,00:01:51.009661,00:00:51.67305,"{88,89}"
4268,6482,4707,-98.0625,00:01:31.262667,00:02:21.627136,00:00:43.673376,"{84,88}"
4271,4212,4397,-91.6041666666667,00:00:48.00675,00:01:07.311933,00:00:27.482614,{89}
4271,4217,51,-1.0625,00:01:58.595284,00:02:22.200382,00:01:21.689833,{88}
4273,4002,2963,-61.7291666666667,00:00:20.020993,00:00:23.284773,00:00:16.120564,{82}
4287,4292,3653,-76.1041666666667,00:00:38.686949,00:01:12.236952,00:00:18.872927,{17}
4288,4290,3972,-82.75,00:00:37.299534,00:01:04.010663,00:00:19.707545,{17}
4289,4288,2915,-60.7291666666667,00:01:18.522207,00:01:51.476244,00:00:45.848763,{17}
4290,4291,2935,-61.1458333333333,00:01:57.754881,00:02:24.107793,00:01:26.479979,{17}
4291,4319,3732,-77.75,00:00:30.9996,00:01:19.156022,00:00:10.34542,{17}
4292,4341,3835,-79.8958333333333,00:01:06.234872,00:01:53.625928,00:00:35.549248,{17}
4293,4294,3025,-63.0208333333333,00:00:32.437063,00:00:58.232016,00:00:19.859583,{17}
4294,4295,2860,-59.5833333333333,00:01:06.375668,00:01:23.198082,00:00:42.816922,{17}
4295,4296,3637,-75.7708333333333,00:00:59.993039,00:01:26.73605,00:00:39.301353,{17}
4297,4298,3413,-71.1041666666667,00:00:20.088831,00:00:37.228461,00:00:12.031358,{17}
4298,4299,3976,-82.8333333333333,00:00:50.267929,00:01:09.61999,00:00:35.893248,{17}
4299,4310,3398,-70.7916666666667,00:01:07.267738,00:01:33.014545,00:00:44.113023,{17}
4303,4304,8201,-170.854166666667,00:01:20.595363,00:01:58.332089,00:00:58.67411,{95}
4304,4305,8305,-173.020833333333,00:01:20.778857,00:01:56.808721,00:00:57.046136,{95}
4305,4306,7330,-152.708333333333,00:01:52.613069,00:02:41.744669,00:01:04.939438,{95}
