from_stop_id,to_stop_id,line,departure,arrival
5014,6651,51,2016-03-22 10:12:56.297635,2016-03-22 10:17:28.585563
6651,6652,51,2016-03-22 10:17:28.585563,2016-03-22 10:18:35.54825
6652,6654,51,2016-03-22 10:18:35.54825,2016-03-22 10:22:30.927976
6654,3223,51,2016-03-22 10:22:30.927976,2016-03-22 10:25:31.709558
5011,5015,51,2016-03-22 10:55:49.440862,2016-03-22 10:56:20.878563
5015,5013,51,2016-03-22 10:56:20.878563,2016-03-22 10:57:27.186868
5013,5014,51,2016-03-22 10:57:27.186868,2016-03-22 10:59:09.481172
5014,6651,51,2016-03-22 10:59:09.481172,2016-03-22 11:00:48.20537
6651,6652,51,2016-03-22 11:00:48.20537,2016-03-22 11:02:09.129133
6652,6654,51,2016-03-22 11:02:09.129133,2016-03-22 11:04:08.729835
6654,3223,51,2016-03-22 11:04:08.729835,2016-03-22 11:06:21.273818
702,703,51,2016-03-22 11:13:36.337157,2016-03-22 11:15:47.798133
703,704,51,2016-03-22 11:15:47.798133,2016-03-22 11:16:10.623569
704,705,51,2016-03-22 11:16:10.623569,2016-03-22 11:18:08.550885
705,707,51,2016-03-22 11:18:08.550885,2016-03-22 11:19:48.419982
707,2956,51,2016-03-22 11:19:48.419982,2016-03-22 11:20:51.277915
2956,5848,51,2016-03-22 11:20:51.277915,2016-03-22 11:22:08.099793
5848,5812,51,2016-03-22 11:22:08.099793,2016-03-22 11:23:47.7855
5812,5813,51,2016-03-22 11:23:47.7855,2016-03-22 11:25:48.169469
5813,5814,51,2016-03-22 11:25:48.169469,2016-03-22 11:26:08.178055
5814,5815,51,2016-03-22 11:26:08.178055,2016-03-22 11:29:08.700462
5815,5816,51,2016-03-22 11:29:08.700462,2016-03-22 11:30:08.773021
5816,1926,51,2016-03-22 11:30:08.773021,2016-03-22 11:32:08.969243
1926,1928,51,2016-03-22 11:32:08.969243,2016-03-22 11:34:08.745407
1928,5817,51,2016-03-22 11:34:08.745407,2016-03-22 11:35:28.489729
5817,5825,51,2016-03-22 11:35:28.489729,2016-03-22 11:36:49.482248
5825,5826,51,2016-03-22 11:36:49.482248,2016-03-22 11:38:09.661494
5826,5823,51,2016-03-22 11:38:09.661494,2016-03-22 11:39:28.708229
703,704,51,2016-03-22 11:22:48.023065,2016-03-22 11:24:08.079799
704,705,51,2016-03-22 11:24:08.079799,2016-03-22 11:25:48.169469
705,707,51,2016-03-22 11:25:48.169469,2016-03-22 11:27:08.194255
707,2956,51,2016-03-22 11:27:08.194255,2016-03-22 11:28:08.724847
2956,5848,51,2016-03-22 11:28:08.724847,2016-03-22 11:29:08.700462
1290,5402,51,2016-03-22 11:40:28.71036,2016-03-22 11:40:48.9255
5402,4209,51,2016-03-22 11:40:48.9255,2016-03-22 11:41:49.243976
4209,5403,51,2016-03-22 11:41:49.243976,2016-03-22 11:43:08.867634
5403,5010,51,2016-03-22 11:43:08.867634,2016-03-22 11:44:29.251745
5010,2869,51,2016-03-22 11:44:29.251745,2016-03-22 11:45:29.445991
2869,5006,51,2016-03-22 11:45:29.445991,2016-03-22 11:46:30.26654
5006,5007,51,2016-03-22 11:46:30.26654,2016-03-22 11:48:09.417366
5007,5008,51,2016-03-22 11:48:09.417366,2016-03-22 11:49:49.761013
5008,5009,51,2016-03-22 11:49:49.761013,2016-03-22 11:51:29.350972
5009,5011,51,2016-03-22 11:51:29.350972,2016-03-22 11:52:49.34042
5011,5015,51,2016-03-22 11:52:49.34042,2016-03-22 11:55:29.536838
5015,5013,51,2016-03-22 11:55:29.536838,2016-03-22 11:56:29.869936
5013,5014,51,2016-03-22 11:56:29.869936,2016-03-22 11:58:09.598771
5014,6651,51,2016-03-22 11:58:09.598771,2016-03-22 11:59:49.963106
6651,6652,51,2016-03-22 11:59:49.963106,2016-03-22 12:01:09.614231
6652,6654,51,2016-03-22 12:01:09.614231,2016-03-22 12:03:14.442335
6654,3223,51,2016-03-22 12:03:14.442335,2016-03-22 12:05:34.62698
704,705,51,2016-03-22 11:36:08.787471,2016-03-22 11:36:49.482248
705,707,51,2016-03-22 11:36:49.482248,2016-03-22 11:38:29.241152
707,2956,51,2016-03-22 11:38:29.241152,2016-03-22 11:39:28.708229
2956,5848,51,2016-03-22 11:39:28.708229,2016-03-22 11:40:28.71036
5812,5813,51,2016-03-22 11:42:49.562924,2016-03-22 11:44:08.889286
5813,5814,51,2016-03-22 11:44:08.889286,2016-03-22 11:45:29.445991
5814,5815,51,2016-03-22 11:45:29.445991,2016-03-22 11:48:09.417366
5815,5816,51,2016-03-22 11:48:09.417366,2016-03-22 11:49:29.497524
5816,1926,51,2016-03-22 11:49:29.497524,2016-03-22 11:51:09.100994
1926,1928,51,2016-03-22 11:51:09.100994,2016-03-22 11:52:49.34042
1928,5817,51,2016-03-22 11:52:49.34042,2016-03-22 11:54:29.575582
5817,5825,51,2016-03-22 11:54:29.575582,2016-03-22 11:55:49.503901
5825,5826,51,2016-03-22 11:55:49.503901,2016-03-22 11:57:10.031915
1290,5402,51,2016-03-22 12:00:10.036209,2016-03-22 12:00:29.520688
5402,4209,51,2016-03-22 12:00:29.520688,2016-03-22 12:02:01.999435
4209,5403,51,2016-03-22 12:02:01.999435,2016-03-22 12:03:14.442335
5403,5010,51,2016-03-22 12:03:14.442335,2016-03-22 12:04:49.786566
5010,2869,51,2016-03-22 12:04:49.786566,2016-03-22 12:05:34.62698
2869,5006,51,2016-03-22 12:05:34.62698,2016-03-22 12:06:52.076904
5006,5007,51,2016-03-22 12:06:52.076904,2016-03-22 12:08:10.108602
5007,5008,51,2016-03-22 12:08:10.108602,2016-03-22 12:10:12.932179
5008,5009,51,2016-03-22 12:10:12.932179,2016-03-22 12:11:32.299741
5009,5011,51,2016-03-22 12:11:32.299741,2016-03-22 12:12:51.023248
5011,5015,51,2016-03-22 12:12:51.023248,2016-03-22 12:15:32.091745
5015,5013,51,2016-03-22 12:15:32.091745,2016-03-22 12:16:51.200665
5013,5014,51,2016-03-22 12:16:51.200665,2016-03-22 12:18:11.019294
5014,6651,51,2016-03-22 12:18:11.019294,2016-03-22 12:19:51.720242
6651,6652,51,2016-03-22 12:19:51.720242,2016-03-22 12:21:31.488232
6652,6654,51,2016-03-22 12:21:31.488232,2016-03-22 12:23:31.710902
6654,3223,51,2016-03-22 12:23:31.710902,2016-03-22 12:25:32.083679
3223,6650,51,2016-03-22 12:25:32.083679,2016-03-22 12:26:32.116986
6650,6655,51,2016-03-22 12:26:32.116986,2016-03-22 12:28:11.805478
6655,6656,51,2016-03-22 12:28:11.805478,2016-03-22 12:28:51.750844
6656,6657,51,2016-03-22 12:28:51.750844,2016-03-22 12:30:31.521302
6657,702,51,2016-03-22 12:30:31.521302,2016-03-22 12:32:32.431666
702,703,51,2016-03-22 12:32:32.431666,2016-03-22 12:34:11.740958
703,704,51,2016-03-22 12:34:11.740958,2016-03-22 12:35:11.8136
704,705,51,2016-03-22 12:35:11.8136,2016-03-22 12:36:53.243051
705,707,51,2016-03-22 12:36:53.243051,2016-03-22 12:38:33.095564
707,2956,51,2016-03-22 12:38:33.095564,2016-03-22 12:39:32.76726
2956,5848,51,2016-03-22 12:39:32.76726,2016-03-22 12:40:32.30051
5848,5812,51,2016-03-22 12:40:32.30051,2016-03-22 12:42:32.531662
5812,5813,51,2016-03-22 12:42:32.531662,2016-03-22 12:44:13.301247
5813,5814,51,2016-03-22 12:44:13.301247,2016-03-22 12:45:32.007703
5814,5815,51,2016-03-22 12:45:32.007703,2016-03-22 12:48:12.526579
5815,5816,51,2016-03-22 12:48:12.526579,2016-03-22 12:49:32.254464
5816,1926,51,2016-03-22 12:49:32.254464,2016-03-22 12:51:12.42938
1926,1928,51,2016-03-22 12:51:12.42938,2016-03-22 12:52:52.526582
1928,5817,51,2016-03-22 12:52:52.526582,2016-03-22 12:54:32.325868
5817,5825,51,2016-03-22 12:54:32.325868,2016-03-22 12:55:53.006874
5825,5826,51,2016-03-22 12:55:53.006874,2016-03-22 12:57:13.041239
5826,5823,51,2016-03-22 12:57:13.041239,2016-03-22 12:58:32.678841
5812,5813,51,2016-03-22 11:52:49.34042,2016-03-22 11:54:10.07073
5813,5814,51,2016-03-22 11:54:10.07073,2016-03-22 11:55:09.534781
5814,5815,51,2016-03-22 11:55:09.534781,2016-03-22 11:57:50.134119
5815,5816,51,2016-03-22 11:57:50.134119,2016-03-22 11:59:09.719419
704,705,51,2016-03-22 12:01:09.614231,2016-03-22 12:03:14.442335
705,707,51,2016-03-22 12:03:14.442335,2016-03-22 12:04:49.786566
707,2956,51,2016-03-22 12:04:49.786566,2016-03-22 12:05:34.62698
2956,5848,51,2016-03-22 12:05:34.62698,2016-03-22 12:06:52.076904
5812,5813,51,2016-03-22 12:08:50.249326,2016-03-22 12:10:31.391843
5813,5814,51,2016-03-22 12:10:31.391843,2016-03-22 12:11:32.299741
5814,5815,51,2016-03-22 12:11:32.299741,2016-03-22 12:14:11.69017
5815,5816,51,2016-03-22 12:14:11.69017,2016-03-22 12:15:32.091745
5816,1926,51,2016-03-22 12:15:32.091745,2016-03-22 12:17:11.152479
1926,1928,51,2016-03-22 12:17:11.152479,2016-03-22 12:19:11.408937
1928,5817,51,2016-03-22 12:19:11.408937,2016-03-22 12:20:31.481093
5817,5825,51,2016-03-22 12:20:31.481093,2016-03-22 12:21:51.34645
5825,5826,51,2016-03-22 12:21:51.34645,2016-03-22 12:23:31.710902
702,703,51,2016-03-22 12:12:31.173819,2016-03-22 12:14:11.69017
703,704,51,2016-03-22 12:14:11.69017,2016-03-22 12:15:32.091745
704,705,51,2016-03-22 12:15:32.091745,2016-03-22 12:16:51.200665
705,707,51,2016-03-22 12:16:51.200665,2016-03-22 12:18:31.510947
707,2956,51,2016-03-22 12:18:31.510947,2016-03-22 12:19:31.670939
2956,5848,51,2016-03-22 12:19:31.670939,2016-03-22 12:20:31.481093
5848,5812,51,2016-03-22 12:20:31.481093,2016-03-22 12:22:51.263727
5812,5813,51,2016-03-22 12:22:51.263727,2016-03-22 12:24:11.15614
5813,5814,51,2016-03-22 12:24:11.15614,2016-03-22 12:25:32.083679
5814,5815,51,2016-03-22 12:25:32.083679,2016-03-22 12:28:11.805478
5815,5816,51,2016-03-22 12:28:11.805478,2016-03-22 12:29:31.277424
5816,1926,51,2016-03-22 12:29:31.277424,2016-03-22 12:30:51.427134
1926,1928,51,2016-03-22 12:30:51.427134,2016-03-22 12:33:11.446252
1928,5817,51,2016-03-22 12:33:11.446252,2016-03-22 12:34:31.366442
5817,5825,51,2016-03-22 12:34:31.366442,2016-03-22 12:35:51.3103
5825,5826,51,2016-03-22 12:35:51.3103,2016-03-22 12:37:11.887374
5826,5823,51,2016-03-22 12:37:11.887374,2016-03-22 12:38:33.095564
5402,4209,51,2016-03-22 12:20:31.481093,2016-03-22 12:20:52.316452
4209,5403,51,2016-03-22 12:20:52.316452,2016-03-22 12:22:11.208706
5403,5010,51,2016-03-22 12:22:11.208706,2016-03-22 12:23:31.710902
5010,2869,51,2016-03-22 12:23:31.710902,2016-03-22 12:24:31.907743
2869,5006,51,2016-03-22 12:24:31.907743,2016-03-22 12:25:32.083679
5006,5007,51,2016-03-22 12:25:32.083679,2016-03-22 12:27:12.273458
5007,5008,51,2016-03-22 12:27:12.273458,2016-03-22 12:29:11.341344
5008,5009,51,2016-03-22 12:29:11.341344,2016-03-22 12:30:31.521302
5009,5011,51,2016-03-22 12:30:31.521302,2016-03-22 12:32:12.533943
5011,5015,51,2016-03-22 12:32:12.533943,2016-03-22 12:34:31.366442
5015,5013,51,2016-03-22 12:34:31.366442,2016-03-22 12:35:31.743914
5013,5014,51,2016-03-22 12:35:31.743914,2016-03-22 12:37:11.887374
5014,6651,51,2016-03-22 12:37:11.887374,2016-03-22 12:38:52.623139
6651,6652,51,2016-03-22 12:38:52.623139,2016-03-22 12:40:12.377342
6652,6654,51,2016-03-22 12:40:12.377342,2016-03-22 12:42:11.918422
6654,3223,51,2016-03-22 12:42:11.918422,2016-03-22 12:44:13.301247
3223,6650,51,2016-03-22 12:44:13.301247,2016-03-22 12:45:32.007703
6650,6655,51,2016-03-22 12:45:32.007703,2016-03-22 12:46:52.032841
6655,6656,51,2016-03-22 12:46:52.032841,2016-03-22 12:47:52.946456
6656,6657,51,2016-03-22 12:47:52.946456,2016-03-22 12:49:32.254464
6657,702,51,2016-03-22 12:49:32.254464,2016-03-22 12:51:32.533807
702,703,51,2016-03-22 12:51:32.533807,2016-03-22 12:53:13.019919
703,704,51,2016-03-22 12:53:13.019919,2016-03-22 12:54:12.620365
704,705,51,2016-03-22 12:54:12.620365,2016-03-22 12:55:53.006874
705,707,51,2016-03-22 12:55:53.006874,2016-03-22 12:57:33.200064
707,2956,51,2016-03-22 12:57:33.200064,2016-03-22 12:58:32.678841
2956,5848,51,2016-03-22 12:58:32.678841,2016-03-22 12:59:32.79695
5848,5812,51,2016-03-22 12:59:32.79695,2016-03-22 13:01:32.50739
5812,5813,51,2016-03-22 13:01:32.50739,2016-03-22 13:03:13.600055
5813,5814,51,2016-03-22 13:03:13.600055,2016-03-22 13:04:13.205752
5814,5815,51,2016-03-22 13:04:13.205752,2016-03-22 13:06:54.037503
5815,5816,51,2016-03-22 13:06:54.037503,2016-03-22 13:08:32.459773
5816,1926,51,2016-03-22 13:08:32.459773,2016-03-22 13:10:12.665076
1926,1928,51,2016-03-22 13:10:12.665076,2016-03-22 13:11:53.453263
1928,5817,51,2016-03-22 13:11:53.453263,2016-03-22 13:13:32.828016
5817,5825,51,2016-03-22 13:13:32.828016,2016-03-22 13:14:52.680609
5825,5826,51,2016-03-22 13:14:52.680609,2016-03-22 13:16:52.812324
5826,5823,51,2016-03-22 13:16:52.812324,2016-03-22 13:18:13.059291
5014,6651,51,2016-03-22 12:28:51.750844,2016-03-22 12:29:51.540032
6651,6652,51,2016-03-22 12:29:51.540032,2016-03-22 12:31:11.602346
6652,6654,51,2016-03-22 12:31:11.602346,2016-03-22 12:33:31.485036
6654,3223,51,2016-03-22 12:33:31.485036,2016-03-22 12:35:31.743914
3223,6650,51,2016-03-22 12:35:31.743914,2016-03-22 12:36:31.956807
6650,6655,51,2016-03-22 12:36:31.956807,2016-03-22 12:37:51.707886
6655,6656,51,2016-03-22 12:37:51.707886,2016-03-22 12:38:33.095564
6656,6657,51,2016-03-22 12:38:33.095564,2016-03-22 12:40:12.377342
6657,702,51,2016-03-22 12:40:12.377342,2016-03-22 12:42:32.531662
702,703,51,2016-03-22 12:42:32.531662,2016-03-22 12:43:52.390777
703,704,51,2016-03-22 12:43:52.390777,2016-03-22 12:45:32.007703
704,705,51,2016-03-22 12:45:32.007703,2016-03-22 12:46:52.032841
705,707,51,2016-03-22 12:46:52.032841,2016-03-22 12:48:33.202097
707,2956,51,2016-03-22 12:48:33.202097,2016-03-22 12:49:32.254464
2956,5848,51,2016-03-22 12:49:32.254464,2016-03-22 12:50:32.568457
5848,5812,51,2016-03-22 12:50:32.568457,2016-03-22 12:52:52.526582
5812,5813,51,2016-03-22 12:52:52.526582,2016-03-22 12:54:12.620365
5813,5814,51,2016-03-22 12:54:12.620365,2016-03-22 12:55:33.085229
5814,5815,51,2016-03-22 12:55:33.085229,2016-03-22 12:57:53.169782
5815,5816,51,2016-03-22 12:57:53.169782,2016-03-22 12:59:32.79695
5816,1926,51,2016-03-22 12:59:32.79695,2016-03-22 13:00:52.950104
1926,1928,51,2016-03-22 13:00:52.950104,2016-03-22 13:02:53.205582
1928,5817,51,2016-03-22 13:02:53.205582,2016-03-22 13:04:13.205752
