departure,arrival,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2015-12-20 13:42:04.879704,2015-12-20 14:14:26.406879,,19.964587,39.901338,80.223893,80.155099,80.207189,119.863391,40.009035,40.117198,120.095294,79.869222,60.139512,180.024683,80.12011,100.138132,79.993714,40.059486,100.176398,19.887914,40.044117,60.006977,60.099995,60.116839,79.983044,40.066768,79.940006,20.148631,39.916934,60.349911,39.907758
2015-12-20 14:02:26.059731,2015-12-20 14:37:27.325741,,19.701856,20.042955,100.021357,80.046222,180.235242,100.133983,59.842299,100.122586,80.090912,80.376172,79.873693,79.872922,140.190013,120.019453,80.071106,40.144999,79.936196,20.076162,80.035883,80.072795,40.011864,80.180468,59.924602,60.058402,60.058125,40.069692,40.015634,59.963974,40.076443
2015-12-20 14:20:26.571335,2015-12-20 14:54:47.911160,,19.990013,40.046421,40.076412,100.027748,100.035245,100.172891,39.848046,80.170769,120.189836,99.99813,40.015027,140.143451,100.040417,80.133748,100.061508,60.081133,80.115607,40.023009,79.949011,60.096151,39.925708,80.061589,100.093991,79.952148,40.116962,80.947192,39.374038,39.744035,39.909589
2015-12-20 14:39:47.449267,2015-12-20 15:23:49.305008,,20.049869,20.021861,80.000239,661.362262,119.027662,100.272912,59.96623,40.016751,60.046788,100.03088,80.129221,120.066509,80.136919,120.090396,80.156125,39.828632,100.063511,40.053997,60.155047,60.050956,39.977044,60.097044,119.947115,60.081807,39.954445,60.140261,60.07562,120.037617,40.018021
2015-12-20 15:01:48.323874,2015-12-20 15:42:30.178222,,20.050068,40.000574,100.323311,200.042309,179.978417,79.959439,60.364981,100.018183,79.90545,80.030631,100.036252,120.215881,100.06226,100.10617,99.892727,60.070584,140.309862,40.160031,79.881889,99.984972,40.017507,80.032608,80.253078,59.968693,120.026177,40.102645,60.020217,60.029246,20.010186
2015-12-20 15:23:49.305008,2015-12-20 15:57:51.059059,,19.952015,60.066757,40.034067,80.023264,180.469893,119.919236,40.022744,79.923239,80.09551,80.209064,39.968954,100.027447,120.121592,80.039432,100.070629,100.049601,80.15408,19.903632,60.046912,80.081808,39.95063,60.03188,40.044938,60.197353,80.02019,40.021245,60.120131,59.974784,40.213024
2015-12-20 15:42:50.155305,2015-12-20 16:17:11.748161,,20.028994,39.953752,60.015166,60.145235,140.143152,100.04328,39.95063,100.076818,140.217543,80.098108,40.062382,80.168694,119.792341,100.20968,80.149468,59.888635,60.060777,39.980105,80.158134,79.963601,60.374523,59.900661,100.08729,59.998282,79.998468,39.888084,40.070763,60.154701,40.013589
2015-12-20 16:01:31.061080,2015-12-20 16:21:31.956128,,20.019844,20.068249,40.061375,79.867545,80.061972,80.158134,59.997489,80.340635,79.929599,99.919139,20.064187,100.071776,100.091229,140.086321,120.099953,80.057601,,,,,,,,,,,,,
2015-12-20 16:21:51.996331,2015-12-20 16:55:53.563344,,19.993435,20.00603,80.085129,60.043885,139.921577,60.229384,80.108052,79.969734,100.110119,80.114,39.851697,140.189471,100.101775,80.046481,100.253285,59.867929,120.203919,39.920026,100.085708,40.091944,39.968117,80.176107,100.305646,59.831081,60.097214,19.884384,40.092986,80.037435,19.980463
2015-12-20 16:23:12.019995,2015-12-20 16:35:52.650564,,,,,,,,,,,,,,,,,,,,59.950264,120.142035,59.934093,60.229384,100.060823,80.018556,80.108526,60.012528,40.139581,59.960943,40.073836
2015-12-20 16:42:52.853540,2015-12-20 17:13:34.367855,,20.018397,39.983563,40.236733,80.126201,139.939594,80.176107,40.208052,99.864044,60.163621,79.975594,100.017898,80.224362,119.921366,99.976784,160.396241,79.908378,120.081238,40.091485,100.082764,59.913592,80.189044,60.380351,59.638906,,,,,,
2015-12-20 17:04:14.140781,2015-12-20 17:42:15.656966,,19.781977,40.167374,99.981581,100.225841,139.945209,120.172219,19.931536,80.052607,40.073624,120.128878,139.981262,100.115747,120.059747,100.01226,60.205599,59.961593,100.101724,20.177473,99.902639,80.106025,40.078143,100.084266,100.056383,59.996228,100.695007,60.282641,59.114583,61.12322,39.000799
2015-12-20 17:21:54.664169,2015-12-20 18:00:36.636577,,20.106873,20.048888,60.081344,200.036561,120.279197,99.902639,60.036822,120.063862,80.091226,140.091384,40.280483,100.734916,120.237803,79.204373,119.926953,60.018355,160.092909,20.101578,80.157898,39.906287,60.158299,100.040251,79.9628,80.076489,60.065926,40.063253,40.049112,80.136838,40.019089
2015-12-20 17:42:55.860540,2015-12-20 18:24:57.742966,,19.864507,39.99931,40.053849,500.487275,99.980849,79.969996,60.412459,39.847081,60.004784,100.272029,39.884149,140.067174,120.165566,100.219092,140.071007,39.842926,160.217867,19.997344,60.05696,80.079731,59.974359,60.076599,119.961981,60.179103,99.984755,61.200837,58.876945,39.972829,20.161063
2015-12-20 18:00:56.636828,2015-12-20 18:31:38.085060,,19.9978,20.051841,60.057887,60.077327,100.047885,60.137403,40.081689,100.050843,60.041969,120.036449,39.899392,100.157451,140.05409,80.10953,39.99121,59.93784,60.179103,19.839627,80.145128,39.943912,60.168251,80.099511,100.089229,80.007024,80.0873,39.963857,40.281191,19.834164,40.079329
2015-12-20 18:22:37.475204,2015-12-20 19:00:39.349877,,21.256925,38.911326,59.938448,140.176962,120.200267,120.046599,40.079329,100.005647,80.048096,140.090031,80.132049,99.970627,143.172463,77.092533,140.10903,59.943677,60.131069,21.009121,99.074205,100.06356,59.960451,101.121664,79.146283,80.023473,60.002315,40.002383,60.04846,60.11768,
2015-12-20 18:43:18.553064,2015-12-20 19:19:40.006339,,20.043442,20.055751,100.005099,140.122926,140.11288,99.957554,60.144048,59.964868,60.064022,100.077249,40.055387,100.147879,100.045708,100.155884,99.943282,40.041084,140.000253,40.063544,80.068079,60.012153,40.14494,80.079628,99.94308,80.089545,60.041449,59.958209,40.154544,59.985254,59.975534
2015-12-20 19:01:39.405075,2015-12-20 19:39:40.982688,,20.048611,40.02071,59.976448,80.10728,159.9958,60.095382,59.967959,80.176654,100.463785,79.607731,120.067363,160.098007,160.32676,99.79613,100.172978,60.036845,100.057705,20.114792,59.970475,80.058212,80.045728,79.93333,100.433805,79.888625,60.045711,40.258058,39.734017,80.189236,19.889476
2015-12-20 19:25:40.363518,2015-12-20 19:58:01.990827,,19.868812,20.311245,39.872448,80.180183,79.862227,80.098434,40.926241,79.179543,80.314914,59.722772,40.143507,140.018815,120.183228,100.085207,60.070811,59.949726,60.244456,60.063592,59.873656,80.019621,60.087803,60.143521,100.024829,80.054832,80.090922,59.970155,60.270216,39.820683,40.17491
2015-12-20 19:41:01.104144,2015-12-20 20:13:02.692124,,19.912826,20.043413,80.141522,59.949726,120.308048,119.97348,39.994822,40.012778,60.143521,59.977939,80.099011,80.177216,99.886572,80.059465,80.07106,140.198215,100.246939,19.924397,60.037405,59.939211,40.128229,80.125959,59.932603,60.190402,79.925746,40.008684,40.041647,60.096888,40.040256
2015-12-20 20:03:42.262499,2015-12-20 20:35:23.619870,,20.075776,39.863435,100.121194,60.017418,160.164327,80.050331,40.101289,99.969301,60.172609,60.055636,59.997376,100.018624,120.257891,99.863401,80.023548,60.055046,60.146213,19.837923,60.292706,80.110806,39.816188,40.095917,80.206303,39.947408,79.977584,19.953454,39.965417,60.190393,40.009857
2015-12-20 20:23:03.000749,2015-12-20 20:58:24.712206,,20.013906,39.8833,60.133889,100.314699,180.091189,140.123729,39.939288,59.918871,40.128453,80.025857,80.243765,120.089058,119.87531,80.169072,99.988879,40.11082,160.081619,19.977526,40.088213,60.003093,60.098685,59.992758,80.158144,59.97135,59.963263,40.193586,80.122204,39.962531,60.0484
2015-12-20 20:41:24.101667,2015-12-20 21:13:25.457174,,19.828499,20.112613,80.019939,100.127007,159.920254,60.168743,39.922563,80.214562,80.078131,59.976889,39.951355,100.156849,120.084735,80.114546,99.918954,60.178039,79.996332,19.995984,80.022681,80.19595,40.199571,60.010312,59.923283,80.10775,59.951324,40.256119,39.918949,39.997103,40.006471
2015-12-20 21:05:45.086292,2015-12-20 21:33:26.429259,,20.001093,20.198478,40.15814,59.806435,120.021383,100.314219,19.86756,60.05023,60.067102,79.942754,60.148947,79.962554,100.156994,79.97621,60.092142,60.010541,80.559303,19.532215,80.065049,59.971071,40.0651,60.095376,40.149655,39.896088,100.350112,19.655704,60.106728,40.121784,
2015-12-20 21:22:05.845191,2015-12-20 21:48:26.904566,,,20.038373,60.071143,79.946869,100.172403,79.981159,40.09405,40.149655,39.896088,60.017611,59.988205,100.228512,119.894718,60.112851,100.1652,40.096265,59.848287,19.997892,60.006858,60.206723,39.96361,60.138363,59.926246,40.3223,59.77202,39.86959,20.216801,40.091479,19.846104
2015-12-20 21:42:46.721663,2015-12-20 22:08:07.927967,,,20.119067,19.872238,60.079852,100.020257,80.153906,59.937583,20.040405,60.093227,60.395895,119.707496,59.936432,60.341363,59.861336,60.127382,19.961982,59.993894,20.050646,80.052625,59.974144,40.571163,79.680226,80.020171,60.333577,59.797103,80.096546,39.987788,,
2015-12-20 22:04:47.887243,2015-12-20 22:36:29.247343,,20.159287,40.193992,59.636846,140.032847,20.246895,59.849543,19.922874,60.164229,80.15093,59.998313,79.997717,100.214159,160.003483,100.222632,120.091194,59.862218,60.38275,19.712882,59.940847,60.151174,40.14479,79.877611,60.068574,60.069279,80.031228,40.016743,60.051314,40.148881,60.016868
2015-12-20 22:23:48.873379,2015-12-20 22:54:09.901208,,19.832712,19.928311,40.159352,99.877127,100.295964,59.859642,40.429707,59.763278,59.824543,60.169522,60.027782,120.090246,140.165477,80.040516,80.127076,60.052406,99.968594,40.064616,60.211734,59.907905,60.026506,39.978848,79.919144,40.370249,79.864727,40.191772,40.589689,39.321895,39.968489
2015-12-20 22:43:49.485634,2015-12-20 23:14:30.896082,,20.267224,59.85575,39.908321,100.179466,80.296168,79.972073,39.837045,80.219454,60.045425,59.834648,60.303981,79.928283,79.950629,100.084373,100.081505,60.111453,100.160812,39.931016,60.032317,79.912305,40.185609,60.108644,101.133734,59.038556,59.939695,39.994596,40.086682,60.010684,
2015-12-20 23:03:30.556328,2015-12-20 23:31:31.628373,,19.965916,20.013516,79.949817,60.033492,100.029618,81.097631,40.179551,78.976702,40.001549,80.081278,60.010684,100.131919,140.086257,59.944117,80.061423,39.96773,60.028624,40.180648,60.011705,60.160484,20.166487,59.792172,60.122094,19.884617,80.089312,40.061768,40.003832,60.039102,
2015-12-20 23:24:11.308505,2015-12-20 23:43:12.126025,,20.014864,20.021417,60.242833,79.955589,79.973955,100.050699,20.021409,80.116964,39.955703,80.123074,19.955101,120.153784,80.077808,100.071794,80.293275,39.759479,80.154581,39.875191,,,,,,,,,,,
2015-12-20 23:43:32.429952,2015-12-21 00:14:13.692567,,,19.809356,60.027969,60.161013,140.110208,80.071973,19.895478,80.482682,59.796695,40.085614,40.095792,120.02174,79.987895,120.182798,80.114607,40.011335,100.070969,20.091613,39.952523,59.872032,40.018397,80.179211,80.069224,140.014052,80.035958,39.904242,40.232318,40.036048,39.930873
2015-12-20 23:44:52.267277,2015-12-20 23:54:53.005265,,,,,,,,,,,,,,,,,,,,,,60.161013,100.151937,79.883825,80.021961,60.502618,59.796695,40.085614,60.10196,60.032365
2015-12-21 00:03:33.400212,2015-12-21 00:33:14.373510,,19.795779,40.076253,60.024382,80.390279,139.96502,79.962293,40.07363,59.80548,60.215953,39.963679,60.121443,79.964066,100.063346,99.972519,60.387652,39.894139,80.077305,19.906667,79.99042,60.213846,39.884423,79.866051,80.109323,60.049879,100.034722,40.213565,39.876888,40.074296,
2015-12-21 05:28:07.669716,2015-12-21 05:31:47.780709,,,,,,,,,,,,,,,,,,,,,,,,,39.983014,80.096117,40.112745,40.023181,19.895936,
2015-12-21 05:47:08.865771,2015-12-21 05:50:48.731144,,,,,,,,,,,,,,,,,,,,,,,,,39.792442,60.014399,20.191268,39.77395,20.062323,40.030991
2015-12-21 06:05:49.286327,2015-12-21 06:10:09.517272,,,,,,,,,,,,,,,,,,,,,,,,,40.11539,80.08152,40.104766,40.209523,19.803155,39.916591
2015-12-21 06:18:29.938018,2015-12-21 06:47:51.483381,,20.060287,20.203622,39.879393,59.927552,100.144257,80.182626,39.882865,80.700124,59.582078,59.885237,60.177452,79.998346,80.067495,100.169573,80.013008,40.070771,80.15127,19.951165,60.055265,59.951912,40.070144,100.032638,60.051906,100.129455,80.115533,59.983468,40.112978,59.994943,
2015-12-21 06:24:50.367787,2015-12-21 06:30:51.163827,,,,,,,,,,,,,,,,,,,,,,,,,140.026059,60.099441,40.070224,39.971661,40.026685,40.60197
2015-12-21 06:36:11.026061,2015-12-21 06:41:11.095098,,20.007913,19.951165,60.055265,100.022056,100.032638,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21 06:43:51.276459,2015-12-21 07:10:32.321270,,,,,,,,,80.115533,39.924467,60.171979,79.986186,180.071257,40.001461,140.258349,99.931638,40.138379,100.173044,19.921199,80.013078,120.111788,20.060354,79.961032,79.964727,60.282993,99.731496,40.147105,40.158811,59.927273,39.992662
2015-12-21 07:06:52.237574,2015-12-21 07:44:13.860714,,20.037815,39.874771,60.251175,79.993562,140.066651,80.163104,59.910961,140.249297,59.844601,80.190143,80.050407,120.075484,120.158822,100.080563,79.963296,60.129012,120.077061,39.982584,40.112306,80.419957,59.650783,100.146682,100.017744,79.992257,100.057882,40.005415,60.108297,59.993199,40.019309
2015-12-21 06:55:51.737329,2015-12-21 07:30:33.226882,,,19.969399,60.270746,79.992477,200.124866,60.119807,39.901579,79.964727,60.282993,59.873651,20.037815,140.015333,120.189213,80.104831,60.039886,59.910961,140.249297,20.008843,80.008977,80.071018,80.048963,60.023674,120.192052,79.96582,80.123696,39.920273,60.129012,59.970609,39.979035
2015-12-21 07:12:52.584766,2015-12-21 07:19:12.847742,,,,,,,,,,,,,,,,,,,,,,,,,100.018026,100.085887,40.059126,60.039967,40.026007,40.033963
2015-12-21 07:21:32.922711,2015-12-21 07:54:54.434062,,20.06526,39.958414,60.08634,40.032389,160.151675,100.021156,100.208907,39.907447,80.09489,60.012095,60.104394,120.100933,100.017744,79.992257,80.037541,60.025756,100.03506,20.066436,100.21758,79.993586,60.105502,60.065467,59.870402,80.262373,99.812148,40.074179,60.187304,40.004116,
2015-12-21 07:32:13.449189,2015-12-21 08:07:15.061724,,19.942284,40.069811,60.104394,120.100933,139.989497,100.013785,80.070016,60.108297,59.993199,60.179202,79.927923,140.182146,120.06036,40.165279,139.886327,60.187304,80.008966,60.003443,60.082498,60.181159,59.897782,80.184565,60.060379,79.966585,80.08619,39.930538,40.047576,40.059803,40.122294
2015-12-21 07:44:13.860714,2015-12-21 08:21:35.628478,,20.159893,40.038378,60.032257,100.107117,59.905603,80.087074,40.165279,59.878579,80.007748,60.187304,80.008966,140.267518,160.003487,80.138821,99.927125,60.12565,100.416485,19.621432,140.112035,60.028743,60.225017,100.009251,120.056965,60.128673,100.001592,100.164616,39.983634,79.973052,40.00547
2015-12-21 07:43:33.841405,2015-12-21 07:47:34.158073,,,,,,,,,,,,,,,,,,,,,,,,,40.019309,60.198271,19.864129,40.168128,39.969773,40.097058
2015-12-21 07:54:54.434062,2015-12-21 08:35:56.420320,,19.970099,20.034751,60.003443,100.15935,140.108212,139.997719,60.123476,80.000939,100.357957,79.920729,60.059468,160.143491,140.317402,139.965774,140.06945,79.998765,79.963391,40.098737,100.067929,80.042733,40.139943,140.271005,99.919499,60.893649,99.244492,60.558309,39.488834,59.890116,40.176596
2015-12-21 08:06:34.939430,2015-12-21 08:39:56.584233,,20.250578,39.739989,80.121468,180.262231,140.317402,99.713983,20.17693,59.979695,60.009336,61.104402,39.036949,119.953972,140.184991,80.142587,60.005432,80.068429,80.264399,19.910146,59.921978,80.064512,60.081167,80.103602,59.890116,40.176596,80.018756,40.049581,40.149851,40.142014,39.803711
2015-12-21 09:30:38.753422,2015-12-21 10:12:00.702976,,20.025897,40.179758,100.044516,200.238394,159.953077,100.207433,59.956028,160.195683,79.994754,100.92706,79.15238,121.093894,119.10118,100.136331,79.895547,80.357966,79.884972,20.012475,99.991548,60.093512,59.982062,100.175881,120.138045,59.937376,103.184512,57.023745,40.03586,39.924798,40.10487
2015-12-21 08:18:55.666322,2015-12-21 08:57:57.499157,,,39.983634,60.191716,79.764693,120.188779,120.182676,59.897134,120.245704,79.930422,120.226436,59.828418,180.435499,119.974951,100.067849,120.185793,59.991652,100.063645,20.082985,80.058745,79.987898,60.086265,80.151215,99.98293,80.124024,80.391539,59.778088,59.909044,60.085545,40.035556
2015-12-21 08:31:36.169633,2015-12-21 09:12:18.114830,,,60.136832,60.558309,79.563837,140.010465,120.341446,59.933708,119.974572,100.01609,60.203416,100.024596,120.108312,160.189478,180.46023,139.85952,59.936532,120.003188,60.230197,79.967965,79.98444,60.127557,60.094545,99.961126,60.048,80.202618,59.93566,40.031157,60.022611,20.01879
2015-12-21 08:43:56.704892,2015-12-21 09:21:18.374521,,,40.120431,60.050078,120.07955,120.126082,100.149661,42.890665,57.178026,60.034076,119.995154,100.158361,100.125119,99.984727,100.15424,119.991942,80.080522,120.080468,80.202618,99.966817,100.080104,59.922416,80.225064,100.005307,39.897922,100.250266,39.860101,59.974715,40.085197,
2015-12-21 08:55:57.328615,2015-12-21 09:32:58.957148,,,60.088944,80.039657,100.308472,100.105165,159.92947,60.094545,60.003359,100.005767,80.202618,39.82982,140.178398,160.186183,79.930051,99.998666,40.107213,119.952381,20.112617,60.164855,80.063608,60.104159,79.94655,79.932267,80.116623,80.100703,59.922716,40.342297,59.807151,40.054278
2015-12-21 09:10:58.073429,2015-12-21 09:48:19.718820,,,39.995694,60.08441,119.876477,140.269295,59.930425,60.224778,59.868637,60.078796,120.081654,60.094873,140.11501,120.036525,180.365716,119.907874,60.064432,80.148672,20.016959,60.112693,59.952226,59.848687,80.241118,60.01738,160.144012,59.984848,39.997211,60.215181,60.72901,39.242798
2015-12-21 09:19:58.323145,2015-12-21 09:59:00.110767,,,39.966179,80.277472,120.011672,180.034912,80.116623,60.148867,59.99513,80.085077,59.941085,120.15183,120.189995,139.905275,80.241118,119.971255,80.189949,160.007415,20.190013,39.976238,79.965123,99.975859,60.140056,100.019188,79.985395,100.046483,20.039797,40.13314,59.992375,60.090101
2015-12-21 09:59:40.016625,2015-12-21 10:38:21.977709,,20.146656,100.032546,40.029145,80.140942,160.125901,80.025888,20.088872,80.177876,79.888857,60.10693,40.079317,159.953935,240.427894,119.924961,80.165019,79.992038,99.976849,40.2021,99.920112,100.067052,40.18518,80.285801,59.997627,79.727954,120.034854,20.082296,40.227101,59.881355,40.066026
2015-12-21 09:45:19.636012,2015-12-21 10:25:21.300251,,,39.91295,60.09731,241.076024,179.344368,99.836399,80.125228,100.070001,59.918333,80.124007,80.08434,80.140942,160.125901,80.025888,83.096,77.043552,80.122983,19.922738,100.071489,60.066315,60.030284,80.13316,99.832911,100.301931,80.497976,59.466726,60.219634,60.059696,39.917153
2015-12-21 10:16:20.893817,2015-12-21 10:39:02.118441,,19.930804,40.158145,59.985878,120.170422,139.964702,80.249997,40.029333,59.939875,60.035052,120.070802,100.074418,140.350924,79.853295,120.095763,120.153924,60.16129,,,,,,,,,,,,,
2015-12-21 10:29:01.351132,2015-12-21 11:10:03.529881,,,20.138383,60.01373,320.217686,100.182961,140.029331,39.990862,80.107157,140.024596,80.169791,83.078031,76.835054,140.361489,119.773011,120.188861,80.115019,99.994076,20.007476,99.840627,60.114929,59.984168,80.166535,100.046461,60.02503,120.162825,19.896217,40.048514,80.344731,20.321198
2015-12-21 11:00:42.617932,2015-12-21 11:41:04.274688,,20.04481,19.855628,80.166535,180.020442,140.173251,140.279484,39.823213,100.521314,79.642635,99.999993,40.470395,139.668182,140.17801,119.978569,100.160626,59.965555,120.404409,19.636072,100.106992,80.264458,59.941584,80.125706,100.125534,79.872338,80.020278,39.977421,60.112587,59.966836,40.153899
2015-12-21 10:41:02.443863,2015-12-21 10:56:22.535795,,,,,,,,,,,,,,,,,,,,79.653478,99.958497,39.938727,140.405214,179.900067,100.066808,100.193082,59.902339,40.030579,59.906595,20.136546
2015-12-21 10:46:22.311012,2015-12-21 11:25:43.566574,,,40.088767,79.844516,180.274133,179.943647,120.07372,60.035375,119.848103,60.114929,59.984168,60.201076,120.01192,140.056593,80.090639,100.330085,79.772612,140.410375,19.934182,80.879417,79.410363,39.671559,80.027132,120.012987,80.10011,60.072616,40.072987,39.994114,80.016878,19.982559
2015-12-21 11:16:23.615632,2015-12-21 11:52:44.796065,,19.615622,40.108312,59.974757,80.158426,119.954671,80.012973,60.126744,59.915158,100.181325,79.943435,100.106992,160.278755,160.178527,99.95657,79.931158,60.076802,79.98493,20.089002,80.043868,61.065609,59.064091,60.021146,80.173919,100.05695,99.970844,40.038218,40.057263,60.094611,39.999755
2015-12-21 11:44:04.383359,2015-12-21 12:27:06.287810,,20.0648,20.091378,119.936625,280.154439,120.140594,100.066857,39.912646,100.127441,60.137832,120.163382,79.975008,140.114679,200.141511,100.160086,100.087527,60.009816,120.015488,40.085454,79.922705,80.117505,60.020987,100.063261,100.081259,60.065038,80.241671,39.927388,60.128697,59.918728,40.031649
2015-12-21 11:30:43.877326,2015-12-21 12:09:25.626578,,,80.042763,60.057422,120.193818,159.892616,80.071914,60.138526,100.154611,139.954363,100.090464,40.104601,100.05695,140.009062,120.196383,79.967634,63.313556,76.773121,60.170909,79.949932,59.885844,60.277538,79.975008,80.072105,80.115508,100.181376,39.890505,60.096841,59.957222,40.15866
2015-12-21 11:56:24.897760,2015-12-21 12:42:46.918872,,20.00468,20.163599,79.949932,240.397668,220.109711,119.983476,39.961092,100.071338,100.124729,100.019483,80.060558,160.212681,180.115536,120.146375,120.006067,80.056164,100.032044,19.986622,100.018879,100.283864,60.27031,119.88927,99.918357,59.909986,100.199673,59.87397,60.132581,60.134479,59.987988
2015-12-21 12:15:25.782207,2015-12-21 12:54:27.345481,,19.90942,40.12488,39.992625,100.211494,159.954013,80.243979,60.06273,39.927388,100.072113,79.964417,80.026568,140.082719,140.204028,121.299887,98.731713,60.090117,140.126401,39.853626,100.258547,100.066762,60.019932,80.085961,100.12373,99.981397,80.035465,39.950455,80.21513,19.983759,39.964018
2015-12-21 12:29:06.436591,2015-12-21 13:07:28.177132,,19.938065,40.073467,80.154135,99.988379,119.868808,100.170788,80.050065,59.971321,60.174978,119.951729,80.134262,160.235429,140.06724,120.085961,59.930901,60.111434,139.981532,20.111422,100.131188,60.047685,100.129496,19.838724,100.262878,40.057812,59.789241,80.166068,59.910987,60.930466,59.47608
2015-12-21 12:44:26.985634,2015-12-21 13:25:08.746501,,19.984091,19.983666,60.194626,159.98827,160.095832,140.149344,59.943622,80.060592,80.111222,120.247977,59.902901,160.045754,100.027622,120.432245,79.820732,80.016875,120.344487,59.862901,119.928565,80.035759,40.146299,100.175057,100.037784,80.221907,59.793456,60.134313,40.119051,39.88971,40.066207
2015-12-21 12:59:07.589379,2015-12-21 13:38:29.296355,,20.155497,19.838724,60.058039,200.236877,140.822536,99.273078,60.142927,119.888465,80.192871,119.928565,40.151369,180.205746,119.933204,100.135224,100.24853,79.859228,120.113416,40.080423,59.939811,60.151722,40.049852,80.385265,99.769602,60.096769,99.923723,60.071363,40.087895,59.966255,
2015-12-21 13:13:48.412183,2015-12-21 13:51:50.053740,,19.815317,39.906753,60.028464,140.321356,140.04453,80.023898,40.095303,100.033627,80.148683,100.045715,100.067666,120.130857,120.082447,160.054462,60.147848,100.022699,120.162385,39.937773,79.97081,80.113839,60.003819,60.174415,60.007677,79.983118,80.076844,20.01756,60.290772,59.935918,19.997002
2015-12-21 13:31:09.056868,2015-12-21 14:08:50.927871,,20.32388,39.709133,80.048214,120.073166,140.051862,120.095698,20.185372,59.899802,100.064121,81.102105,79.134628,139.990795,140.388802,119.749283,59.977448,81.063579,79.138461,19.978181,100.188919,80.024008,80.115237,40.036215,100.222428,59.84831,80.082392,39.846077,40.274046,80.005191,60.25365
2015-12-21 13:45:49.790248,2015-12-21 14:28:31.392958,,19.843919,60.10008,80.170448,120.216125,119.786273,100.02662,60.162305,79.938531,120.22163,100.036054,80.061427,140.112855,119.928469,100.239869,99.937498,60.248088,120.028639,59.906697,80.144009,100.154983,79.921575,100.129213,59.991877,100.278921,119.954976,40.054075,80.053456,99.942035,60.012063
2015-12-21 13:59:30.222365,2015-12-21 14:35:11.835773,,20.065302,59.996772,80.169394,100.012682,140.115733,100.091973,60.25365,19.64448,60.248088,120.028639,39.873589,120.139421,120.159212,60.064426,100.158846,60.96388,119.031416,40.099993,120.030571,59.926655,60.150176,100.038539,100.183827,39.914654,123.308192,16.861255,40.0327,60.049343,
2015-12-21 14:15:30.864217,2015-12-21 14:58:53.807435,,20.06716,40.162676,59.882289,200.111123,180.243864,100.081393,59.904156,140.168924,80.096094,100.057488,83.253091,76.816595,200.19408,101.197947,118.853822,60.098596,140.139233,40.077552,80.01438,80.33393,39.715224,99.989936,100.163381,60.033982,100.06614,60.048472,60.092565,60.103906,60.975219
2015-12-21 14:29:11.559779,2015-12-21 15:02:33.268702,,19.924443,40.097674,80.073492,120.098342,120.061761,140.087659,40.013018,120.002185,60.036566,100.26264,80.022739,160.052755,180.163963,139.982027,100.08132,120.789277,139.503629,20.994166,79.110611,100.038632,40.312024,,,,,,,,
2015-12-21 14:43:52.109624,2015-12-21 15:25:54.101142,,20.018655,20.112019,100.081187,80.078592,139.97223,120.255932,39.810804,140.14823,80.722367,79.616486,39.902603,160.206768,280.583287,19.736153,99.903657,80.184413,99.893924,40.452805,99.685316,120.378524,19.841669,79.993256,140.09334,59.977882,120.199835,40.122687,60.04755,59.919196,80.052151
2015-12-21 15:14:33.519290,2015-12-21 15:53:35.328719,,20.334286,39.738565,160.282686,79.888881,80.141244,140.082693,60.080536,80.688809,59.385673,100.062989,100.061333,140.193501,140.12525,100.009881,80.07767,59.971258,140.235047,80.176805,99.799401,60.049251,60.082967,101.135198,79.031768,59.829497,80.215465,40.078905,40.068437,59.981433,
2015-12-21 15:05:33.618784,2015-12-21 15:10:13.290013,,,,,,,,,,,,,,,,,,,,,,,,,39.727888,67.007131,32.852082,40.054497,80.143223,19.886408
2015-12-21 15:05:53.354937,2015-12-21 15:39:14.899946,,,,,,19.991735,160.096335,59.960598,100.247184,59.787186,140.415601,39.738565,140.121654,140.484528,119.803542,80.12793,59.919196,140.047525,40.000679,100.272785,59.935954,60.021425,80.117967,80.04356,40.09685,100.009881,40.069636,40.008034,59.971258,40.255401
2015-12-21 15:28:54.247223,2015-12-21 16:10:56.049482,,20.122757,19.984787,39.951167,100.083192,140.036389,80.119274,80.120464,120.056288,100.18033,79.991037,60.69177,159.482383,159.838062,80.130806,200.215675,101.371993,118.995042,40.917461,59.083676,100.048105,60.121636,100.196491,59.825059,80.215379,120.376588,39.637976,80.641006,59.487135,59.880331
2015-12-21 15:29:54.266985,2015-12-21 15:34:54.435065,,,,,,,,,,,,,,,,,,,,,,,,,60.16803,59.954111,40.0562,40.108419,39.935141,59.946179
2015-12-21 16:01:55.860398,2015-12-21 16:43:57.224262,,20.230698,39.813665,100.176176,79.810816,120.201965,179.955764,80.299599,100.423782,99.694862,80.050318,99.697665,180.194745,120.331023,79.66799,120.192482,59.980566,160.396335,119.791218,79.743984,60.268276,41.03363,120.200783,59.060396,80.006727,80.48518,39.657115,59.974229,60.023875,
2015-12-21 15:40:34.901871,2015-12-21 16:05:55.891753,,,40.022555,79.897954,99.991673,180.226159,80.089562,79.854705,160.362807,59.981433,100.127266,59.976736,160.391757,139.914145,100.166138,120.121685,59.865307,,,,,,,,,,,,,
