departure,arrival,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2015-12-07 16:52:41.441854,2015-12-07 17:13:21.895552,,19.994541,79.964305,60.008006,80.093307,79.996723,99.905168,60.054808,79.997589,60.008823,79.974469,80.031185,80.105827,59.904406,79.976083,80.001972,60.007482,100.429004
2015-12-07 16:58:21.431750,2015-12-07 17:19:41.624134,,19.986784,80.070109,59.950026,80.016695,80.006382,80.054186,100.001009,60.057944,79.866779,80.007172,80.017712,60.212365,79.898374,80.085273,99.92166,80.028231,80.011683
2015-12-07 17:04:21.439593,2015-12-07 17:30:01.790531,,20.026346,80.082234,79.944263,79.964268,79.967314,80.066898,100.104418,59.981953,80.085273,79.908022,80.055612,60.025429,79.932439,240.002936,59.992317,180.030858,100.180358
2015-12-07 17:20:41.566307,2015-12-07 17:45:01.808552,,20.046994,79.932796,80.044958,79.990792,100.004533,100.023793,60.122801,59.967952,100.089052,79.97594,99.913595,80.100443,79.959896,100.150513,79.82533,120.032022,140.060835
2015-12-07 17:19:01.651623,2015-12-07 17:40:41.715695,,,,,179.936246,79.954035,80.007346,80.300873,59.687988,60.060064,100.111663,99.988153,100.060332,79.928065,80.068777,80.037833,119.950777,99.97192
2015-12-07 17:24:41.549250,2015-12-07 17:49:21.808148,,20.032597,80.111941,79.989315,100.049871,80.039058,80.017946,79.97594,59.92047,80.068777,80.037833,79.918355,100.000127,80.03709,120.004289,100.055693,99.912186,160.08741
2015-12-07 17:30:01.790531,2015-12-07 17:53:41.798078,,19.910395,79.96642,80.090977,79.928065,80.068777,99.980557,100.008053,59.967705,80.03709,79.999147,79.974327,80.024428,79.974266,80.017107,100.10183,99.934387,140.024016
2015-12-07 17:36:01.718561,2015-12-07 17:58:41.789357,,20.061395,79.959896,80.003923,80.032184,79.910305,80.056241,120.066047,59.922839,60.058923,79.957647,80.091714,79.962607,79.974618,59.989662,100.052322,80.01236,139.958113
2015-12-07 17:42:21.846035,2015-12-07 18:04:01.817920,,19.901682,79.974327,80.024428,79.974266,100.027223,80.091714,79.962607,79.974618,59.989662,100.052322,80.01236,59.973821,79.984292,80.028568,79.981363,80.362152,79.65648
2015-12-07 17:56:21.831244,2015-12-07 18:18:21.873429,,19.928731,80.014759,79.984626,80.099791,99.945921,100.012848,60.025321,79.985191,59.98568,80.05045,80.071297,99.964448,79.95947,80.182599,79.878258,79.992075,79.96072
2015-12-07 17:55:01.818884,2015-12-07 18:16:22.035220,,,60.0138,79.972381,79.984292,80.028568,99.986296,80.05534,59.958359,80.015219,80.09929,79.904639,80.093549,59.927283,80.042407,79.95947,80.182599,119.992844
2015-12-07 18:03:01.859561,2015-12-07 18:26:01.910532,,20.039308,79.935945,99.993618,59.98568,100.0487,100.035148,79.9809,80.089006,60.07451,100.033638,99.799735,60.075929,99.936289,80.029716,79.961135,80.023036,100.008678
2015-12-07 18:09:01.862812,2015-12-07 18:30:01.990115,,20.067805,59.927283,100.02096,59.980917,100.393856,79.822381,79.828386,59.969029,80.052793,79.987231,59.988494,79.979062,80.005144,80.024379,80.02598,80.028851,80.024752
2015-12-07 18:14:02.036076,2015-12-07 18:35:42.002044,,20.0063,79.878258,79.992075,79.96072,80.052793,99.984306,79.988569,59.977061,60.009995,100.049857,80.017107,79.942212,60.094786,79.925484,80.070271,99.935712,80.080462
2015-12-07 18:23:41.876158,2015-12-07 18:44:21.978114,,20.063049,59.979367,80.017436,80.017107,79.942212,80.085755,79.95465,100.020238,39.980535,80.026354,79.97406,80.030438,79.990614,79.992318,60.080375,79.952612,79.994836
2015-12-07 18:27:41.953117,2015-12-07 18:48:42.002160,,19.980391,59.961821,80.085755,79.95465,100.020238,59.96561,80.080462,79.958186,60.007129,79.990614,60.044066,99.987809,59.99343,79.994836,80.048126,79.971467,100.004453
2015-12-07 18:32:41.985870,2015-12-07 18:59:22.055375,,39.970102,80.005082,80.033909,79.943923,80.027135,119.98427,360.044416,80.024944,59.954099,80.009515,80.042431,60.026116,79.992802,79.926003,80.087931,79.951588,80.045239
2015-12-07 18:49:41.979735,2015-12-07 19:12:22.067488,,20.009492,80.01871,80.043875,79.992802,99.977359,99.96664,60.040393,80.035925,80.018438,79.909134,100.358257,99.736778,79.967181,79.991643,60.019933,80.031901,99.969292
2015-12-07 18:54:02.044614,2015-12-07 19:16:22.163189,,19.967716,59.958287,80.087931,79.951588,80.045239,100.027994,79.909134,80.008233,60.110548,99.895033,80.043445,79.987611,80.050865,60.008851,80.004466,79.970284,140.09135
2015-12-07 18:58:42.006021,2015-12-07 19:20:02.141288,,20.08436,79.932333,60.027108,79.996484,120.064978,59.976254,59.962359,99.996465,60.019933,120.030794,39.898263,80.393731,79.659165,60.007682,100.02129,79.976601,80.087467
2015-12-07 19:04:42.111284,2015-12-07 19:26:42.080872,,19.960083,79.93495,80.043445,79.987611,80.050865,80.038534,159.949215,60.005476,79.984209,79.986687,59.974519,80.017061,60.169939,79.89434,80.028683,59.956043,99.987928
2015-12-07 19:10:42.098196,2015-12-07 19:32:02.185852,,39.998893,59.970399,79.955263,100.058712,60.081726,79.96679,79.896899,100.018766,60.080902,79.990943,99.959384,60.117941,59.886058,80.500966,79.544336,80.021403,80.038275
2015-12-07 19:17:22.077220,2015-12-07 19:38:42.135235,,20.052759,79.896899,80.017061,80.082607,79.990943,99.959384,80.071931,59.941383,80.026996,60.008991,100.00576,79.968459,60.013978,80.126665,79.927968,60.263279,99.702952
2015-12-07 19:24:02.136901,2015-12-07 19:46:02.287316,,39.939972,80.071931,79.959293,80.01535,100.032195,100.03021,79.928519,60.05656,79.980019,80.281333,79.722533,80.021185,60.042222,59.956657,100.01984,79.971536,80.12106
2015-12-07 19:30:42.147577,2015-12-07 19:51:02.266982,,19.984357,79.968459,80.066588,60.074055,99.905299,80.037835,59.951065,80.067196,79.958971,60.093551,79.93208,59.979223,80.12106,79.925444,59.973817,80.048941,80.031464
2015-12-07 19:37:02.432283,2015-12-07 19:59:02.363579,,19.745366,79.957586,80.067196,99.972449,100.01984,79.971536,80.12106,79.925444,99.993381,60.049155,79.950465,80.001644,80.12538,79.980878,59.980896,60.02454,100.04448
2015-12-07 19:45:02.219766,2015-12-07 20:05:02.346951,,19.944794,60.016881,100.031128,59.993572,60.049155,179.931046,60.146443,59.99717,60.091192,60.066404,99.827186,39.984545,60.051632,79.985424,59.985406,59.98615,80.039057
2015-12-07 19:57:42.262112,2015-12-07 20:18:22.315922,,20.019059,60.082408,79.987335,59.963454,99.973371,80.054142,80.02857,59.943705,100.006075,40.00714,79.974097,60.022101,59.997564,100.069371,59.983725,59.906332,140.035361
2015-12-07 20:15:02.374229,2015-12-07 20:35:42.793891,,19.990903,79.960514,99.990276,80.052788,79.968526,80.099484,79.926277,60.014577,80.017223,79.961919,60.379275,80.044815,59.975087,79.991264,80.021666,47.643469,92.381599
2015-12-07 20:22:42.432786,2015-12-07 20:43:02.761825,,19.928598,60.026405,99.96224,80.030977,100.335352,79.984263,60.065429,79.965742,60.037031,79.994047,60.031021,80.001798,82.188674,57.780113,60.011153,79.991651,79.994545
2015-12-07 20:42:02.744859,2015-12-07 21:04:02.824695,,20.018185,80.0092,80.108684,79.999889,79.967803,99.952029,60.655459,79.345505,80.0276,80.026472,99.956065,80.010925,59.986534,79.996956,80.020029,80.090837,99.907664
2015-12-07 20:45:02.880928,2015-12-07 21:05:42.884579,,19.938958,79.953407,60.075327,79.994567,80.612921,79.345505,59.969868,60.047514,80.025925,79.981678,79.996512,80.021578,59.95055,100.015658,80.030168,59.983631,100.059884
2015-12-07 20:55:02.844920,2015-12-07 21:14:42.919679,,19.976459,60.005219,79.996512,60.003368,79.96876,80.028732,100.017094,59.983631,60.401907,59.579621,80.067209,60.083428,60.034936,79.984333,59.893089,100.026452,80.024009
2015-12-07 21:05:03.226602,2015-12-07 21:25:23.019783,,20.512176,79.428291,79.719027,80.1057,79.984333,79.977788,59.939348,59.946412,60.069024,79.993379,59.993354,80.165279,59.860181,80.00536,60.003018,79.95989,120.130621
2015-12-07 21:15:22.959798,2015-12-07 21:35:02.989923,,19.999692,59.902123,80.004635,100.054646,80.00536,79.977473,59.985435,60.063818,80.025204,59.98873,79.974222,60.042005,60.005014,79.982173,60.008105,80.004315,80.007175
2015-12-07 21:25:02.917351,2015-12-07 21:45:23.026845,,20.102432,79.947131,59.966622,80.049605,79.994083,80.060842,79.973001,59.993806,79.990464,60.053502,79.981637,79.940059,80.018795,80.030317,60.001417,60.005595,100.000186
2015-12-07 21:35:22.995337,2015-12-07 21:56:03.033072,,20.108167,79.880143,59.986236,80.021755,80.023742,79.986326,79.994277,61.004134,79.008256,80.014718,80.043983,59.965783,100.035839,59.985467,79.974928,80.033101,79.97088
2015-12-07 21:49:43.025850,2015-12-07 22:11:03.109494,,20.018812,60.024034,79.963838,99.995371,80.035347,99.987974,80.028893,59.950116,80.075019,79.948794,80.165167,79.856341,60.130377,79.988923,60.03664,79.878954,99.999044
2015-12-07 21:55:43.014614,2015-12-07 22:16:43.249340,,20.018458,60.018154,159.99658,100.037478,80.201471,80.136304,79.659757,60.057654,59.974508,80.229649,59.796507,79.96836,59.999353,80.032697,60.095982,60.043062,79.968752
2015-12-07 22:05:03.064028,2015-12-07 22:24:43.331184,,20.018788,60.057654,80.899647,79.038976,80.099159,79.944595,59.99119,60.114552,60.007058,79.953728,80.037267,60.049927,59.995765,79.985468,80.061247,60.019322,99.992813
2015-12-07 22:15:03.272467,2015-12-07 22:38:23.371128,,20.008121,259.943003,100.00154,80.0264,80.03224,80.007207,60.045704,59.912085,60.084635,79.946638,80.035008,59.982221,60.03128,80.052556,79.982367,79.979426,80.02823
2015-12-07 22:26:03.364904,2015-12-07 22:46:03.355431,,19.971778,119.99672,59.975049,80.034502,79.954316,80.010543,80.080754,59.974906,59.987176,80.002308,59.992968,80.011962,60.035895,79.998616,59.968654,60.046253,79.948127
2015-12-07 22:35:03.340236,2015-12-07 22:54:43.414106,,19.988071,80.022341,80.002308,79.965714,60.039216,80.201208,79.918928,59.943959,59.970551,80.035269,59.977237,60.011023,60.032672,79.914008,60.028591,100.051982,79.970792
2015-12-07 22:45:23.385646,2015-12-07 23:05:43.474387,,20.00519,79.960739,60.051894,80.045264,79.914008,80.045343,80.03523,59.982577,59.984831,80.070473,59.973246,79.991215,80.120627,59.858787,80.008991,80.011875,100.028451
2015-12-07 22:55:03.371102,2015-12-07 23:14:43.494398,,20.03962,60.025826,80.017893,79.991215,80.120627,79.934105,80.010351,59.935197,60.189387,79.790211,80.114007,60.044287,59.94381,80.026415,59.944288,80.048098,79.947959
2015-12-07 23:05:03.635323,2015-12-07 23:24:43.522862,,20.038655,59.751556,80.114007,79.962128,80.019458,80.089675,59.911844,59.96892,60.002832,79.982056,100.065755,59.946857,60.015161,80.006734,60.045333,79.988801,79.977767
2015-12-07 23:32:03.593649,2015-12-07 23:54:03.724663,,20.020064,140.023936,119.933801,120.017714,80.027085,80.001156,59.992273,80.014634,59.96019,60.058176,80.042023,59.985192,80.012352,59.984394,80.037131,59.987105,80.033788
2015-12-08 00:03:43.854594,2015-12-08 00:28:23.962513,,19.906454,59.989722,180.036534,99.950796,80.075105,79.9537,99.980494,241.077061,59.137554,59.904329,80.028187,59.930931,80.000923,60.022484,60.062913,79.998862,80.05187
2015-12-08 05:31:10.818365,2015-12-08 05:55:31.947630,,19.879282,80.491743,79.415436,80.162186,140.222806,99.812377,79.960474,80.319329,60.219576,99.641458,80.922054,79.413446,100.109928,80.280239,80.36349,99.559036,120.356405
2015-12-08 05:51:11.805041,2015-12-08 06:11:32.579871,,19.707583,60.121045,79.954121,119.868585,80.706107,80.229536,80.765337,59.173341,59.719232,80.077161,80.04925,60.361724,59.906923,80.922716,59.188667,59.880414,100.143088
2015-12-08 06:03:52.860472,2015-12-08 06:19:54.620856,,,,,,80.367875,79.216639,80.922716,59.188667,80.572636,79.450866,60.58083,80.228549,60.159922,79.824637,80.081675,60.060016,81.105356
2015-12-08 06:11:32.579871,2015-12-08 06:31:33.610641,,20.249484,79.561634,81.81382,99.169,61.057533,79.084158,81.105356,59.108739,59.712277,59.986632,79.877476,61.611186,59.200375,79.679777,59.917902,79.903351,99.99207
2015-12-08 06:13:12.390989,2015-12-08 06:28:53.600665,,,,,,101.158183,79.824637,61.057533,58.95875,79.715176,60.072837,80.263767,59.986632,79.877476,61.611186,78.503719,60.376433,79.803347
2015-12-08 06:17:33.455484,2015-12-08 06:33:33.934195,,,,,,100.290643,79.431978,80.263767,59.986632,59.56561,81.923052,78.503719,60.376433,59.917902,79.903351,60.268834,80.412665,79.634125
2015-12-08 06:26:14.117541,2015-12-08 06:48:34.429308,,19.303344,80.831409,79.778678,180.269098,79.634125,100.181602,60.096664,79.767892,59.870768,80.17202,59.89153,80.091,60.093075,80.370146,60.76957,79.445667,99.745179
2015-12-08 06:22:53.428504,2015-12-08 06:39:33.799721,,,,,,99.961223,81.689825,78.376311,80.259357,59.820934,80.351251,80.412665,59.327925,80.042403,60.068187,80.208093,59.911658,99.941385
2015-12-08 06:30:34.013341,2015-12-08 06:46:14.624265,,,,,,79.620863,100.299991,59.736203,60.068187,80.208093,59.911658,80.39103,63.020939,77.068552,60.811418,78.954677,61.440365,79.078948
2015-12-08 06:39:33.799721,2015-12-08 07:01:15.341886,,20.22342,59.89153,80.091,79.917051,103.139827,76.978577,80.314349,79.993705,60.657737,99.712273,79.84185,79.98999,80.295175,80.261232,59.720092,100.201409,80.312948
2015-12-08 06:36:53.946678,2015-12-08 06:57:54.903271,,,79.757187,60.545501,79.883529,79.909608,80.056243,101.446571,79.078948,99.73121,79.993705,60.657737,59.627573,80.111427,80.028715,59.95356,100.44374,79.731339
2015-12-08 06:42:35.150275,2015-12-08 07:05:15.152090,,18.823097,80.264379,81.000711,79.445667,79.577332,120.745456,79.51642,60.22258,80.028715,100.342152,80.053923,79.656822,80.114662,100.399695,100.18915,59.808009,79.813045
2015-12-08 06:48:54.174523,2015-12-08 07:12:15.353542,,20.174657,60.657737,79.51642,80.616109,99.411584,80.295175,99.820145,100.299968,60.55914,79.802652,60.349159,79.661776,79.813045,79.436201,80.896717,139.666213,120.202321
2015-12-08 06:55:54.846205,2015-12-08 07:17:15.871015,,20.040006,60.221226,79.883146,80.038355,80.312948,100.18915,79.876192,59.744862,79.436201,80.896717,79.822567,59.843646,79.618531,100.443074,99.519978,60.198246,80.939965
2015-12-08 07:01:35.328110,2015-12-08 07:23:35.416479,,20.268521,79.513131,80.128354,79.870837,80.263354,100.018448,79.760466,59.479596,80.512203,80.11692,99.919306,80.307174,79.746548,59.953262,79.997946,100.326533,79.90577
2015-12-08 07:08:35.338024,2015-12-08 07:31:16.187786,,20.052731,79.760466,100.314423,79.747182,99.519978,80.918102,79.743561,59.746779,80.469669,79.374534,80.21836,80.04423,80.434786,99.895495,80.487636,79.653125,100.468705
2015-12-08 07:13:55.259940,2015-12-08 07:39:15.875203,,59.472864,80.918102,79.743561,80.026484,99.763225,80.08093,80.436553,79.476276,140.400385,80.487636,59.269515,80.166628,179.940286,80.476247,80.108225,80.631516,99.21683
2015-12-08 07:22:35.203809,2015-12-08 07:45:57.020465,,20.277587,80.661168,119.86271,39.573046,119.687748,100.236031,99.748802,80.191484,80.476247,160.739741,20.357469,78.859361,80.416913,80.305569,99.778291,59.921747,80.722742
2015-12-08 07:26:55.578320,2015-12-08 07:46:57.025799,,20.643911,79.320702,80.534056,80.110797,79.316245,120.933833,79.100526,101.119983,39.799537,99.653795,99.925604,40.035346,80.303321,140.644489,60.005334,,
2015-12-08 07:33:15.585292,2015-12-08 07:46:57.025799,,19.857093,80.476247,80.108225,80.631516,119.187572,120.191364,120.338667,40.607336,100.037153,60.005334,,,,,,,
2015-12-08 07:39:35.845945,2015-12-08 07:46:57.025799,,20.26576,99.925604,120.338667,40.607336,100.037153,60.005334,,,,,,,,,,,
2015-12-08 07:49:56.281982,2015-12-08 07:59:36.818126,,,,,,,,,,40.386359,79.951495,120.454639,39.60025,220.431938,79.711463,,,
2015-12-08 07:53:57.074475,2015-12-08 08:10:17.655589,,,,99.556501,60.700255,79.886882,141.67793,98.418581,19.837734,79.927363,100.494952,79.458211,99.900612,40.868128,79.853965,,,
2015-12-08 07:53:57.074475,2015-12-08 08:10:58.022743,,,,,,,99.556501,140.587137,58.923715,82.754215,98.418581,39.421526,80.704794,80.133729,100.619302,78.739521,80.799705,80.289542
2015-12-08 08:01:57.314624,2015-12-08 08:24:58.226458,,,,,99.765097,59.91217,80.541692,139.399913,20.280038,100.442055,59.428244,140.796005,19.462643,60.490111,62.355386,117.65387,80.344925,340.039685
2015-12-08 08:05:17.574673,2015-12-08 08:30:18.422309,,39.95891,60.660392,78.739521,80.799705,99.350632,140.796005,79.952754,62.355386,97.787006,100.211789,99.48669,100.224663,80.671582,99.713826,100.165487,62.090197,117.883091
