departure,arrival,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2015-12-07 12:29:59.795701,2015-12-07 12:53:20.005439,,,100.162035,59.863966,100.072819,80.053142,59.961513,59.958758,80.07007,40.00672,79.961515,100.031562,99.984627,79.978643,60.005692,79.991057,47.083212,113.02748,59.946983,100.049944
2015-12-07 12:37:19.904030,2015-12-07 13:00:39.996916,,,140.040694,59.983461,100.00058,60.106099,79.924348,59.941859,60.005692,60.36818,66.706089,113.02748,99.91215,60.084777,59.92268,80.130853,59.964401,100.172282,59.844445,79.956816
2015-12-07 12:44:39.959212,2015-12-07 13:08:40.115142,,,119.947551,60.36818,99.709282,59.987798,79.983472,79.996005,79.976619,40.128441,99.966813,100.172282,79.865747,80.007279,59.948546,60.074173,59.935645,120.098086,59.915109,100.074902
2015-12-07 12:52:39.926961,2015-12-07 13:17:40.136607,,,120.380992,59.751019,100.012127,60.124556,99.933199,59.939827,80.310201,59.596411,100.129968,100.021481,79.882384,100.064133,60.031408,79.938014,60.098069,120.13667,59.804755,100.054432
2015-12-07 13:00:20.103502,2015-12-07 13:25:40.181896,,,159.987898,79.999231,100.0345,59.915109,80.006697,80.026322,43.030071,76.975144,80.062276,101.007298,98.937056,100.049685,59.962439,60.075654,59.89647,140.132538,59.973101,80.006905
2015-12-07 13:07:20.044897,2015-12-07 13:30:40.145098,,,119.986057,63.072376,96.939351,80.055151,81.050216,58.993963,79.872635,40.121961,79.960621,100.325306,79.670329,80.109027,59.973101,80.006905,39.884872,140.044436,40.011715,80.022179
2015-12-07 13:14:00.075502,2015-12-07 13:42:40.189953,,41.072546,138.866598,60.120143,99.956075,60.33167,79.670329,60.031625,60.013493,59.999248,79.929539,120.050202,60.005949,80.022179,80.032504,59.941484,60.02468,119.993749,320.032024,80.020414
2015-12-07 13:22:40.055613,2015-12-07 13:51:00.233860,,,120.079415,60.046868,99.928064,80.001244,61.125325,79.036165,59.904908,59.941484,80.06511,99.953319,360.057848,79.958618,59.985212,80.098736,39.932626,140.381933,40.649556,99.031816
2015-12-07 13:29:41.236529,2015-12-07 13:57:00.309113,,,138.941073,59.941484,80.06511,79.903824,80.10502,279.976961,60.019952,59.999812,79.978285,119.964085,80.122497,79.979154,59.956292,80.017729,40.063184,139.982323,60.404697,59.651102
2015-12-07 13:37:20.127804,2015-12-07 14:04:40.277931,,,339.993374,60.143593,99.973158,79.894206,80.122497,60.947412,59.03583,59.948653,80.084464,119.96988,80.41714,79.621915,80.081461,59.953139,60.070174,99.953151,59.993977,79.946103
2015-12-07 13:46:20.170555,2015-12-07 14:09:40.327915,,,140.381933,59.681298,99.952741,80.084464,59.9451,60.02478,80.41714,39.695575,79.91513,120.17702,59.888971,80.003144,59.993977,59.961331,60.201755,119.7918,40.327821,99.71338
2015-12-07 13:54:40.240871,2015-12-07 14:18:20.455464,,,140.068242,79.957499,100.179124,59.888971,80.003144,59.993977,59.961331,60.201755,79.803599,140.075214,80.019854,59.931465,60.118658,80.010616,39.947947,119.945761,60.072982,60.034454
2015-12-07 14:00:00.445736,2015-12-07 14:24:00.514089,,,119.861994,60.002079,99.968122,80.065949,79.942834,40.327821,79.675157,60.103889,59.931465,140.129274,60.117866,80.489936,79.358888,60.034454,60.031133,120.046385,59.932018,100.049089
2015-12-07 14:07:20.286714,2015-12-07 14:31:00.565313,,,120.002978,60.103889,100.016421,59.931634,80.060631,59.967903,59.977858,60.072982,80.016769,120.073486,79.981085,79.961232,60.027873,80.062339,40.123543,139.838474,40.041707,100.017795
2015-12-07 14:14:40.572186,2015-12-07 14:38:00.580470,,,119.789876,60.104385,100.02015,60.136645,79.964948,60.496283,59.423448,59.969914,80.095823,120.017559,79.956301,60.034354,60.033733,100.020706,39.943131,120.086551,60.038666,79.875811
2015-12-07 14:22:20.465000,2015-12-07 14:45:40.667864,,,120.016455,59.988618,100.081149,60.039995,79.956301,60.034354,79.995739,40.033024,79.968807,99.97246,100.034066,80.052152,59.967411,59.97963,60.246042,99.820772,59.995472,100.020417
2015-12-07 14:29:40.557185,2015-12-07 14:53:20.641866,,,120.020426,80.0587,99.933517,60.096165,79.919975,59.994502,60.014747,60.092144,80.143842,99.820772,100.13353,59.882359,60.092229,79.93081,60.026686,119.911267,60.018573,79.994437
2015-12-07 14:37:20.534513,2015-12-07 15:01:20.725816,,,120.071018,59.97963,100.039588,79.994721,59.983777,80.064617,60.092229,59.861246,99.995752,100.011765,79.965456,80.055172,60.021467,79.961186,60.558431,99.476256,60.040108,100.018884
2015-12-07 14:44:40.785505,2015-12-07 15:08:20.698768,,,119.974588,79.93081,79.926188,80.024613,80.005725,59.97707,80.20958,39.897898,79.917811,120.095325,79.961819,60.042424,59.954978,79.99161,59.99716,120.068426,59.9179,80.019338
2015-12-07 14:52:20.594312,2015-12-07 15:16:00.772183,,,120.239767,79.793077,80.563412,79.554545,79.961819,60.042424,59.954978,59.934388,80.054382,120.068426,79.941193,79.973907,60.080382,59.931688,60.052978,120.018307,60.046954,79.965244
2015-12-07 14:59:40.706932,2015-12-07 15:28:20.894693,,,119.997402,79.99161,99.935586,60.08381,159.983428,80.058244,240.002973,80.607655,79.558389,100.289956,99.655808,79.937923,60.14442,79.974003,39.946753,120.014579,60.072117,79.933105
2015-12-07 15:05:20.707674,2015-12-07 15:32:40.867866,,,119.995049,59.996045,100.276713,239.743129,80.013522,80.104899,60.068935,59.88421,100.146351,100.017609,99.971544,59.919395,80.044396,60.072117,59.919132,120.123185,59.96904,99.894921
2015-12-07 15:08:00.698486,2015-12-07 15:18:40.790176,,,,,,,,,,,,,80.030308,79.959906,80.04047,79.969214,40.020226,140.207419,39.89583,99.968317
2015-12-07 15:17:20.859162,2015-12-07 15:41:21.188450,,,160.049122,59.901432,120.051653,80.030647,80.090318,59.933345,60.980348,59.232239,79.875639,119.894477,60.052266,80.159438,59.934935,80.282986,41.022924,118.786266,40.230246,79.821007
2015-12-07 15:21:40.885552,2015-12-07 15:45:21.209311,,,179.959523,60.137259,100.234155,59.678204,80.122493,60.026239,60.055222,59.769219,60.058306,120.123105,80.100332,80.553205,59.434383,60.349903,59.70135,99.977784,60.056103,79.986974
2015-12-07 15:29:41.017186,2015-12-07 15:56:01.145495,,,160.352869,60.635835,119.039131,60.145505,80.078138,140.098779,59.766162,60.042009,99.975573,100.058124,100.000574,60.037497,79.919448,80.086777,39.97475,139.97381,59.968609,79.974719
2015-12-07 15:34:21.110086,2015-12-07 15:59:21.297843,,,160.039523,60.118198,120.099636,59.766162,60.042009,80.057575,79.878523,40.097599,100.000574,119.939677,80.071439,79.968392,59.975878,80.051455,59.99755,120.012891,59.999093,80.071583
2015-12-07 15:39:01.433572,2015-12-07 16:02:41.282317,,,159.677916,60.015128,99.973141,60.109554,80.019419,59.924188,60.057728,60.113146,79.905799,99.93568,80.051455,79.9751,59.994467,80.156984,39.920319,119.92658,60.030651,80.06149
2015-12-07 15:43:41.151187,2015-12-07 16:07:41.328692,,,140.024514,80.089763,79.945182,80.010948,80.006763,60.034025,79.939785,59.968609,79.974719,100.197782,79.88617,79.960729,60.030651,60.066874,59.959532,119.973643,59.959663,80.148153
2015-12-07 15:48:01.247382,2015-12-07 16:12:01.252402,,,139.973619,79.968392,99.996271,79.985112,59.984702,80.071689,59.999093,60.003187,79.960729,100.202748,79.854309,80.005015,60.139198,79.874928,40.062318,139.917576,39.997842,80.008292
2015-12-07 15:52:41.165271,2015-12-07 16:16:41.291937,,,160.026555,59.994467,100.039967,60.003187,79.960729,60.030651,80.06149,39.964916,100.14149,99.838675,80.037303,80.010919,59.989723,80.058866,39.916496,120.055819,60.001632,79.993781
2015-12-07 15:58:01.226260,2015-12-07 16:25:01.410026,,,160.015425,80.151239,99.858693,80.137106,99.838675,80.037303,80.010919,59.989723,80.058866,119.961391,100.012556,100.02819,39.976677,100.016959,60.080479,139.894422,60.039378,80.075765
2015-12-07 16:02:41.282317,2015-12-07 16:27:01.394092,,,159.938559,59.959663,100.084162,60.267808,79.732834,80.058866,79.919264,40.042127,100.012556,119.941466,80.416565,59.96046,59.753119,79.991925,39.933192,120.217893,59.860091,80.021225
2015-12-07 16:08:41.297270,2015-12-07 16:33:01.426813,,,140.027332,79.916103,100.054982,60.0416,80.020792,59.881543,80.416565,59.96046,79.988803,99.689433,80.140614,83.084834,57.040357,79.902544,59.982328,119.991059,40.298324,99.69187
2015-12-07 16:14:41.273541,2015-12-07 16:41:01.408058,,,180.029482,60.353164,119.713579,79.991925,79.977362,60.049706,99.96932,60.036013,80.185644,139.856883,79.947929,101.066118,58.977081,60.020531,61.009731,138.980831,41.026095,78.943123
2015-12-07 16:20:01.327056,2015-12-07 16:44:21.443538,,,120.034635,59.97342,100.177665,79.845303,100.105153,40.116504,79.892403,59.96448,100.029118,99.972662,79.977132,81.042478,58.977957,80.002874,60.028753,120.040929,59.96143,79.973586
2015-12-07 16:25:01.410026,2015-12-07 16:50:01.471518,,,160.053206,59.982328,100.015373,79.945548,60.017162,80.014756,60.030561,59.934314,100.032692,99.94827,100.023822,60.100464,59.96143,99.98729,60.993623,118.999457,59.970188,80.051008
2015-12-07 16:30:21.460933,2015-12-07 16:53:41.463114,,,120.004804,59.911304,100.091919,79.96174,80.005266,59.994337,61.034632,58.93601,80.107577,119.991416,79.953193,80.034087,59.963104,59.970188,39.992821,120.047698,60.006656,79.995429
2015-12-07 16:35:01.468960,2015-12-07 17:03:41.509586,,,140.004729,79.956614,80.03729,59.940465,80.05349,79.933031,80.035269,120.016734,139.966749,160.064744,99.985039,100.006636,80.008377,80.085236,79.959732,120.939928,59.00097,80.045593
2015-12-07 16:40:01.467593,2015-12-07 17:06:01.471940,,,160.946777,58.980209,121.056286,78.995717,80.027156,59.939593,80.008479,60.063191,119.978113,100.006636,99.96435,80.018157,60.070838,79.925774,60.017284,100.025752,60.051241,99.928794
2015-12-07 16:44:41.457242,2015-12-07 17:09:41.509499,,,159.988677,60.027819,99.99778,59.982307,80.01386,60.048952,79.922664,60.008013,79.986786,140.088995,79.925774,80.0181,59.996794,80.079383,39.915015,140.043576,39.927996,100.079766
2015-12-07 16:49:21.413331,2015-12-07 17:14:21.702333,,,140.07167,79.949298,100.005002,60.008013,79.986786,80.018157,80.052767,59.943845,80.0181,100.042617,99.936038,80.175394,59.955111,79.906252,59.969766,120.071784,60.060273,80.118129
2015-12-07 16:54:01.548852,2015-12-07 17:20:01.660045,,,179.885248,60.129263,99.941661,59.943845,80.0181,80.024936,79.947817,60.096791,99.965224,120.003462,80.030405,100.004167,60.070845,79.982685,60.020586,120.083543,80.008034,59.954581
2015-12-07 16:59:01.430216,2015-12-07 17:22:41.582950,,,141.032807,59.00097,99.948737,60.045431,80.058662,59.984914,59.998617,60.004845,99.995679,100.187441,79.908935,80.078301,59.97624,80.045635,39.947867,119.980634,59.997847,79.959172
2015-12-07 17:03:21.491905,2015-12-07 17:28:01.649685,,,159.980035,60.103112,99.932268,60.002179,79.991379,60.023053,80.086685,60.091717,100.010596,119.881048,80.030822,79.961763,60.003233,80.044345,39.937963,120.011903,80.026322,60.039357
2015-12-07 17:08:01.429733,2015-12-07 17:34:21.839666,,,160.105871,59.973029,120.063952,60.020716,100.058494,59.982414,100.071255,39.965779,80.001322,119.961575,119.959599,80.092568,79.995601,80.062549,60.119898,119.86771,40.000147,100.107454
2015-12-07 17:12:21.539771,2015-12-07 17:36:01.749989,,,160.161161,60.011997,99.984501,80.008034,59.954581,60.01252,80.000591,60.031328,99.889255,120.016589,60.039357,80.095932,40.118738,79.867576,40.000134,120.159408,39.883304,79.975212
2015-12-07 17:17:01.590402,2015-12-07 17:40:21.778668,,,160.080841,59.915319,80.043552,80.07437,59.902749,60.351947,59.727127,59.927094,80.082737,100.028652,80.018246,80.001095,60.147342,79.867826,60.001802,119.982216,39.9785,80.056851
2015-12-07 17:21:41.589795,2015-12-07 17:47:01.781064,,,140.032854,59.97109,120.016589,60.039357,60.094772,79.980333,80.018246,59.989176,100.107454,99.910323,99.953444,80.018384,60.032891,79.971034,60.010879,140.075928,39.94501,100.023505
2015-12-07 17:26:21.686307,2015-12-07 17:50:21.784700,,,119.943642,80.111004,99.990978,80.000281,80.159261,59.84952,60.008996,59.950807,80.042521,100.011391,79.971034,100.033611,39.999065,80.024359,60.007514,120.019715,59.970524,80.00417
2015-12-07 17:30:21.724790,2015-12-07 17:55:41.799982,,40.028389,160.073396,59.948202,99.986324,59.954786,80.028251,60.068006,79.990658,59.984863,79.970654,119.99924,79.984795,80.067652,59.970524,100.027524,40.047985,119.900634,60.04595,79.997359
2015-12-07 17:36:01.749989,2015-12-07 18:00:01.808103,,,139.993328,60.145722,99.913763,59.984863,79.970654,59.993694,80.030352,40.00997,80.001931,119.956004,80.055719,80.057854,59.89283,100.059935,20.59913,119.494169,59.876794,100.021402
2015-12-07 17:41:01.802802,2015-12-07 18:05:01.855048,,,119.956551,60.003558,100.019454,79.998699,60.028942,79.976043,59.998651,60.071339,79.989101,99.957483,79.997359,100.109925,59.876794,80.049615,80.074988,99.954711,60.020955,79.968078
2015-12-07 17:46:01.790291,2015-12-07 18:10:41.895970,,,140.055297,59.940461,100.01994,59.991975,79.958709,60.04595,60.613115,59.405723,79.978447,120.036408,99.987008,80.042691,60.020955,79.968078,80.035966,100.0188,59.963081,100.023075
2015-12-07 17:51:42.027834,2015-12-07 18:16:02.224822,,,139.79338,59.995394,120.027114,60.00112,79.966136,60.597186,79.436372,60.021479,100.111456,119.913543,59.95346,80.008582,59.992863,60.050051,59.978524,120.583533,59.477039,80.289756
2015-12-07 17:56:01.842124,2015-12-07 18:21:41.976873,,,160.047094,79.918885,120.020044,60.076145,99.999526,59.97151,60.068035,59.973066,119.92949,80.060248,100.028272,80.121031,59.921022,80.115603,39.855802,119.970498,60.012865,100.045613
2015-12-07 18:01:01.911304,2015-12-07 18:25:21.887827,,,119.992988,80.073179,99.847248,60.38675,79.989524,79.644926,60.050051,59.978524,100.051749,100.050249,80.115603,79.893108,59.949996,59.97841,79.998519,120.015863,40.063055,99.896781
2015-12-07 18:06:01.824719,2015-12-07 18:30:22.039232,,,120.085095,59.963081,120.033272,60.01945,80.000626,60.16458,79.813366,60.076759,99.920846,100.029466,80.019545,79.954866,60.085375,79.938909,59.9866,120.067087,40.001671,100.053919
2015-12-07 18:11:21.908378,2015-12-07 18:36:22.020707,,,120.017865,80.008823,100.157029,59.826452,80.016652,79.996061,59.980868,60.007936,100.070982,119.943192,80.022273,100.028802,59.95163,79.993342,40.044536,139.988544,40.019287,100.038055
2015-12-07 18:17:21.918547,2015-12-07 18:42:01.983325,,,119.988684,60.00749,100.005343,80.026122,60.005748,79.982304,60.02707,59.993371,99.97307,100.002536,100.049321,79.983759,79.988159,79.973562,40.141038,139.892507,40.004571,100.020123
2015-12-07 18:22:41.905671,2015-12-07 18:47:02.032260,,,140.024284,59.9866,100.038124,60.030634,79.973054,80.088413,59.910902,59.985387,80.039583,119.942434,80.032507,80.376633,59.628976,80.081148,39.953515,120.069404,79.927496,80.037495
2015-12-07 18:27:01.956511,2015-12-07 18:51:42.022725,,,159.980432,79.993342,100.049321,59.964236,80.078908,79.997957,60.045417,59.950143,79.942364,100.036147,79.976493,100.095998,79.927496,40.031834,80.030365,99.902422,60.014101,80.049238
2015-12-07 18:32:02.119625,2015-12-07 18:58:02.071233,,,139.844821,80.040173,100.061505,79.928854,59.963653,79.998143,60.026551,60.120477,100.016249,119.960245,79.9154,79.96369,60.014101,100.15378,59.914415,139.98058,59.971901,100.07707
2015-12-07 18:36:01.955973,2015-12-07 19:00:42.065774,,,180.041663,65.025359,114.96033,60.120477,79.963467,79.927496,60.085531,59.976668,79.972976,119.992518,60.104809,79.891022,60.075624,79.952681,39.947569,120.089053,60.266614,79.715944
2015-12-07 18:41:21.994778,2015-12-07 19:06:42.091182,,,139.984404,60.140869,99.906548,80.030365,79.972976,79.943547,80.049238,60.057591,79.913454,100.052824,100.043332,59.99329,60.266614,79.715944,60.110065,119.954061,59.956017,120.005265
2015-12-07 18:46:02.009333,2015-12-07 19:10:22.101575,,,140.006756,59.943297,100.063072,80.036804,79.953886,60.015317,81.014347,79.047114,59.99329,100.143155,79.866943,79.985582,60.051004,79.946662,60.060134,119.9297,59.984103,80.051076
2015-12-07 18:51:02.022458,2015-12-07 19:15:02.099603,,,139.995831,60.075624,100.948899,79.047114,59.99329,60.266614,79.715944,40.02754,79.985582,100.020009,79.989971,99.943789,80.09137,60.001864,39.975676,120.014889,79.936976,80.046163
2015-12-07 18:56:03.042812,2015-12-07 19:20:02.127348,,,139.040404,60.266614,99.691934,60.081536,79.997644,59.977961,59.999342,79.992935,59.971553,100.350836,79.609748,100.093145,59.98489,79.975266,40.011616,120.030637,59.998511,100.009964
2015-12-07 19:01:02.041764,2015-12-07 19:25:02.126554,,,119.954483,60.215505,99.877124,60.002306,79.975214,59.984103,65.096932,54.9063,100.035212,99.973128,120.036489,60.020313,59.998511,79.992305,60.003537,120.041919,59.98498,79.986429
2015-12-07 19:06:02.136696,2015-12-07 19:30:02.164039,,,119.9297,59.984103,99.97282,60.003967,80.119238,79.915547,60.026165,60.010324,80.038344,99.933197,80.043125,100.080444,39.896707,100.004704,60.292645,99.775856,60.031096,99.969361
2015-12-07 19:11:22.211153,2015-12-07 19:35:22.264453,,,119.890201,59.960717,120.036489,39.975236,80.043588,79.992305,99.99651,40.024647,100.009279,100.062971,79.937621,59.990791,80.053415,59.979116,60.001049,119.968138,60.035088,80.096139
2015-12-07 19:15:42.218703,2015-12-07 19:39:22.205191,,,139.870324,59.968026,100.056173,60.128198,79.848953,60.02222,80.090499,59.906569,60.053917,119.921379,80.068784,79.998474,59.981007,80.094594,60.036633,99.939625,59.971511,80.029602
2015-12-07 19:21:42.241424,2015-12-07 19:45:22.172669,,,139.871173,80.090499,99.91526,80.076322,59.890283,60.031926,60.119413,59.915142,80.005377,100.107634,79.983226,79.92791,59.986855,60.082163,59.898174,120.100563,59.994946,79.934379
2015-12-07 19:26:22.109665,2015-12-07 19:49:22.183633,,,140.093357,59.962054,100.071224,59.915142,80.005377,60.085547,60.018099,59.987214,79.92791,120.069018,79.92709,60.081662,59.959078,100.019444,19.940788,120.001596,40.022629,79.986739
2015-12-07 19:33:42.156819,2015-12-07 19:57:42.286334,,,120.103646,79.943613,99.992584,80.047945,59.898174,80.110578,59.959078,60.050269,79.964269,120.124233,79.878986,80.048446,59.954961,80.078963,40.097837,119.923474,60.120196,79.832263
2015-12-07 19:41:42.213940,2015-12-07 20:05:22.354748,,,119.938616,80.079325,99.944265,80.020748,60.0333,60.027395,79.976012,59.968328,80.155172,99.976774,79.989603,79.97779,59.993502,80.119724,39.933442,120.006813,60.065525,79.934474
2015-12-07 19:52:02.212136,2015-12-07 20:19:22.356775,,,140.101006,79.963237,120.009955,80.008436,80.119724,80.016827,79.923428,60.065525,99.955279,119.941145,80.034678,79.998846,80.047376,119.939266,60.025951,120.02374,79.977942,79.992278
2015-12-07 20:02:02.313682,2015-12-07 20:26:22.390138,,,120.106592,59.917541,120.013782,80.028111,59.947909,60.022605,80.047376,60.00199,79.937637,100.012967,99.981578,100.040147,40.013102,79.993582,40.000659,140.049349,39.997654,99.963875
2015-12-07 20:11:42.397598,2015-12-07 20:34:22.794172,,,139.939627,60.045656,100.003674,59.951506,80.033856,60.055118,59.951566,40.000659,80.049801,99.997202,80.009084,79.967984,60.431672,59.923564,60.012864,119.998329,40.039611,79.984801
2015-12-07 20:21:42.379260,2015-12-07 20:46:02.846015,,,140.049349,99.91679,80.049841,60.339461,80.023866,60.012864,79.96237,40.035959,108.138562,91.866828,100.025376,64.130393,75.840474,60.031237,60.002386,119.960351,60.056021,80.024627
2015-12-07 20:31:42.733801,2015-12-07 20:54:02.808775,,,120.105629,59.954388,100.095625,59.911083,81.128454,58.842413,80.028565,40.005058,80.013157,100.003215,80.024627,59.954194,59.99851,80.074176,60.239952,99.699915,60.043793,59.95222
2015-12-07 20:43:22.830006,2015-12-07 21:06:02.890076,,,119.952058,60.081296,99.935359,80.074176,60.239952,59.75472,79.942692,39.999346,100.019242,100.012316,80.019167,59.964479,60.035824,80.132636,39.884564,120.013511,40.003472,79.99526
2015-12-07 20:52:02.812762,2015-12-07 21:14:22.973203,,,160.001723,40.129406,99.884131,60.032308,80.025923,59.973396,60.13362,39.884564,80.025455,100.185949,59.800839,79.986117,60.046363,60.083815,59.961647,99.982758,59.95017,80.072257
2015-12-07 21:01:42.863020,2015-12-07 21:26:03.037096,,,200.226217,59.800839,100.042074,79.996132,59.992264,79.960004,60.014779,60.018965,79.991968,100.034646,80.056362,60.065103,59.898739,79.969154,60.017888,120.002026,40.063641,80.023275
2015-12-07 21:11:42.962116,2015-12-07 21:35:23.014251,,,99.952178,60.058909,119.967705,60.017183,80.104282,79.933741,59.934152,60.017888,80.059377,120.010661,79.989073,79.93526,60.052084,79.991631,59.997323,100.001207,59.988216,80.041265
2015-12-07 21:22:22.922211,2015-12-07 21:46:23.047855,,,100.027969,80.068012,100.010136,79.963483,60.163177,79.840713,60.039972,59.955191,79.982122,100.13204,99.854944,60.064471,80.007377,79.996467,39.992942,140.028693,39.962716,100.035219
2015-12-07 21:32:23.024009,2015-12-07 21:55:43.083322,,,119.999138,59.991104,99.999331,59.996044,80.036119,59.969131,59.932584,80.051359,80.051101,119.960482,80.040177,79.965876,60.125923,79.914644,41.075649,118.896168,40.066099,79.988384
2015-12-07 21:41:43.021227,2015-12-07 22:05:03.135855,,,100.074814,60.969079,98.945282,80.040177,60.023117,59.983337,80.027839,39.9271,80.08805,99.994916,79.988384,60.039706,100.048123,79.901639,60.07381,99.950495,60.011174,100.027586
2015-12-07 21:51:44.132671,2015-12-07 22:14:43.216212,,,118.896168,60.149331,99.907089,60.008436,79.974839,60.004256,60.07381,39.960723,79.979873,120.035148,80.007154,80.009087,59.981533,80.004481,40.045413,119.925741,60.07073,80.049729
2015-12-07 22:01:43.158979,2015-12-07 22:24:03.298357,,,119.902681,60.060684,99.985581,60.03066,79.99031,59.995704,80.069593,59.97012,59.989117,100.062783,80.01434,80.031315,40.06292,79.904708,40.078545,119.966201,40.027197,79.996919
2015-12-07 22:18:43.257739,2015-12-07 22:40:43.394972,,,119.97989,60.052439,99.976218,60.125001,59.886931,80.058007,59.924653,40.126091,79.923782,100.029903,80.014747,79.985527,60.008626,59.964223,40.001619,120.038251,40.026599,80.014726
2015-12-07 22:22:43.301438,2015-12-07 22:45:03.379100,,,140.093478,60.009149,79.975622,79.994688,59.936376,60.046064,60.031104,39.942931,100.010078,100.005134,79.98094,60.048543,60.03194,59.982561,59.967934,100.017565,60.018685,79.98487
2015-12-07 22:31:43.387919,2015-12-07 22:54:03.400100,,,99.943436,60.011633,99.970789,60.013225,60.048543,60.03194,79.952404,39.998091,80.028782,100.050431,79.951815,79.998892,60.078264,79.970376,39.940962,120.070489,60.00872,79.943389
2015-12-07 22:41:43.560500,2015-12-07 23:06:23.510099,,,119.83373,60.011469,100.01718,80.043285,59.918122,59.993216,80.008224,40.062265,80.019275,119.923026,80.052036,100.011326,60.058479,100.018498,39.905639,120.014372,80.005068,100.054389
2015-12-07 22:53:23.411946,2015-12-07 23:17:23.541382,,,120.039782,80.049401,99.933785,80.019613,80.074725,59.962562,79.958828,40.038708,80.034676,99.948835,100.113931,59.915682,60.001543,79.970078,60.041249,120.024026,59.998226,80.003786
2015-12-07 23:01:43.475773,2015-12-07 23:24:03.649704,,,120.121076,59.858861,80.035492,59.981659,80.018854,60.003529,59.965848,40.128653,99.936033,99.949102,80.101736,59.963615,60.003653,79.970069,60.011353,120.115598,39.959395,80.049405
2015-12-07 23:11:43.540670,2015-12-07 23:36:03.658645,,,119.964768,80.033932,100.000861,60.003653,79.970069,80.051361,60.012671,59.943029,80.051116,100.03301,79.980512,80.008407,60.109514,79.829017,60.054963,120.008828,60.015621,100.046643
2015-12-07 23:31:43.608191,2015-12-07 23:54:03.684168,,,119.982899,40.020912,100.046643,79.981795,60.006143,60.006328,60.088359,59.918795,79.98224,100.056634,79.933304,80.054465,60.004988,60.029852,39.895055,120.088639,60.088102,79.890824
2015-12-07 23:52:03.834568,2015-12-08 00:14:03.847552,,,99.828298,60.054485,100.091022,59.931194,79.976601,39.999976,80.041679,39.936734,80.147249,99.89177,60.65127,79.433006,59.946112,80.082624,59.978243,99.98209,60.011354,80.029277
2015-12-08 00:15:23.946585,2015-12-08 00:37:43.980039,,,119.86728,60.064141,99.978129,59.936703,80.042715,60.099986,60.020153,59.947641,80.071923,99.918995,79.912145,60.050642,60.126932,79.908777,40.244693,119.703185,60.087206,60.052208
2015-12-08 05:19:50.221623,2015-12-08 05:31:30.670432,,,,,,,,,,,,,140.106367,60.222969,79.934409,79.822112,40.226495,160.060799,60.422746,79.652912
2015-12-08 05:31:50.591405,2015-12-08 05:54:51.923527,,,120.179182,60.006459,100.270565,60.472944,79.257935,60.353369,59.701172,60.662884,99.791412,100.236007,79.579939,60.195478,60.55432,79.947169,59.937643,119.761971,40.093005,80.330668
2015-12-08 05:51:11.757562,2015-12-08 06:14:34.143034,,,120.407409,59.778415,99.535679,80.648021,59.871023,79.977106,60.115594,60.089829,80.277999,99.736505,80.18387,79.962575,60.205525,61.118369,59.470092,119.825469,39.879181,101.302811
